	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G208900.1	Qurub.04G208900.1	Q.rubra v2.1	3.02e-94	50	303	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	33	326	290.812	153	192	16	342	477
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G208600.1	Qurub.04G208600.1	Q.rubra v2.1	4.04e-93	49	327	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	337	33	350	295.434	159	208	17	342	744
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G229600.1	Qurub.04G229600.1	Q.rubra v2.1	5.02e-91	50	324	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	331	35	350	290.041	163	206	19	342	749
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G044700.1.p	Caden.11G044700.1.p	C.dentata v1.1	4.81e-89	48	320	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	331	60	368	285.419	155	201	18	342	767
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G208800.1	Qurub.04G208800.1	Q.rubra v2.1	7.70e-87	50	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	33	309	278.485	150	192	27	342	719
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G044500.1.p	Caden.11G044500.1.p	C.dentata v1.1	6.61e-86	47	298	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	52	340	276.944	141	191	11	342	761
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G229500.1	Qurub.04G229500.1	Q.rubra v2.1	1.17e-84	49	326	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	331	33	348	273.478	159	205	23	342	747
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G137800.1.p	Caden.12G137800.1.p	C.dentata v1.1	2.58e-84	54	267	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	79	333	1	262	270.396	143	177	17	342	662
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G143500.1	Qurub.09G143500.1	Q.rubra v2.1	7.13e-83	45	320	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	331	35	340	268.47	143	205	22	342	739
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G146000.1	Qurub.09G146000.1	Q.rubra v2.1	1.65e-82	49	294	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	34	316	268.085	143	186	15	342	755
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G084900.1	Qurub.04G084900.1	Q.rubra v2.1	4.24e-82	77	164	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	119	281	1	159	261.922	127	138	6	342	559
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G139500.1.p	Caden.12G139500.1.p	C.dentata v1.1	5.92e-80	47	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	313	33	320	261.151	140	188	17	342	748
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G192000.1.p	Caden.11G192000.1.p	C.dentata v1.1	9.27e-80	51	286	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	37	314	3	276	259.61	146	182	20	342	697
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G192500.1.p	Caden.11G192500.1.p	C.dentata v1.1	7.13e-78	50	286	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	37	314	3	276	254.603	144	180	20	342	697
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G150000.1	Qurub.09G150000.1	Q.rubra v2.1	7.74e-78	46	294	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	34	315	254.603	134	182	16	342	704
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.M205900.1	Qurub.M205900.1	Q.rubra v2.1	3.09e-77	46	314	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	327	33	332	253.447	145	196	19	342	719
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G044500.2.p	Caden.11G044500.2.p	C.dentata v1.1	1.01e-75	47	266	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	283	52	308	249.21	125	173	10	342	706
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142400.1	Qurub.09G142400.1	Q.rubra v2.1	5.35e-75	44	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	30	321	248.054	131	185	14	342	749
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G143500.1.p	Caden.12G143500.1.p	C.dentata v1.1	6.37e-75	43	321	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	331	34	341	246.899	137	191	21	342	709
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G150200.1	Qurub.09G150200.1	Q.rubra v2.1	1.28e-71	41	320	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	331	12	318	237.654	132	186	20	342	686
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G137100.1.p	Caden.12G137100.1.p	C.dentata v1.1	1.08e-70	45	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	30	318	236.498	134	184	17	342	746
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G156600.1	Qurub.09G156600.1	Q.rubra v2.1	2.79e-69	40	310	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	22	314	50	351	233.417	123	186	25	342	785
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G076100.2.p	Potri.002G076100.2.p	P.trichocarpa v4.1	7.89e-69	41	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	34	328	229.565	124	185	18	342	641
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G143100.1	Qurub.09G143100.1	Q.rubra v2.1	1.81e-67	43	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	30	318	228.794	129	182	17	342	815
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G141800.1	Qurub.09G141800.1	Q.rubra v2.1	8.69e-67	43	312	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	313	14	313	216.853	134	174	29	342	366
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G064300.1.p	Caden.11G064300.1.p	C.dentata v1.1	1.73e-66	45	266	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	283	14	242	221.476	120	153	38	342	559
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G075951.1.p	Potri.002G075951.1.p	P.trichocarpa v4.1	1.78e-66	41	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	22	314	36	328	225.328	123	180	18	342	749
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G045700.1.p	Caden.11G045700.1.p	C.dentata v1.1	1.89e-66	50	245	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	94	331	1	240	223.016	122	157	12	342	639
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G143300.1	Qurub.09G143300.1	Q.rubra v2.1	4.84e-66	43	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	38	326	224.172	130	181	17	342	754
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.05G118500.1	Qurub.05G118500.1	Q.rubra v2.1	8.80e-63	39	299	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	19	297	213.001	118	169	23	342	620
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G228400.1	Qurub.04G228400.1	Q.rubra v2.1	1.33e-62	49	234	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	105	331	26	252	206.068	114	145	14	342	366
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21270.1	AT1G21270.1	A.thaliana TAIR10	5.87e-61	39	297	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	315	29	312	210.305	116	174	14	342	733
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G143300.1.p	Caden.12G143300.1.p	C.dentata v1.1	1.23e-60	45	234	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	79	309	1	227	207.223	106	143	10	342	614
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G158300.1.p	Glyma.14G158300.1.p	G.max Wm82.a4.v1	1.95e-60	39	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	29	322	208.764	119	178	25	342	736
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142700.2	Qurub.09G142700.2	Q.rubra v2.1	8.60e-60	42	299	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	23	315	37	316	204.912	127	170	25	342	606
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142700.1	Qurub.09G142700.1	Q.rubra v2.1	3.41e-59	42	299	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	23	315	37	316	205.297	127	170	25	342	738
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G119200.1.p	Glyma.06G119200.1.p	G.max Wm82.a4.v1	1.04e-58	38	297	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	309	30	316	204.527	114	165	16	342	753
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192700.1.p	Potri.004G192700.1.p	P.trichocarpa v4.1	1.19e-58	38	335	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	28	350	203.756	128	189	27	342	724
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G139500.2.p	Caden.12G139500.2.p	C.dentata v1.1	2.84e-57	39	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	313	33	289	199.904	118	164	48	342	717
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136300.1.p	Caden.12G136300.1.p	C.dentata v1.1	6.59e-57	43	260	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	276	30	271	198.364	111	150	20	342	687
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.04G244100.1.p	Glyma.04G244100.1.p	G.max Wm82.a4.v1	6.82e-57	38	297	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	309	30	316	199.519	113	167	16	342	748
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136700.2.p	Caden.12G136700.2.p	C.dentata v1.1	1.41e-56	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	23	315	37	328	196.438	121	172	19	342	616
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136700.1.p	Caden.12G136700.1.p	C.dentata v1.1	6.19e-56	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	23	315	37	328	196.823	121	172	19	342	748
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G154600.1.p	Potri.009G154600.1.p	P.trichocarpa v4.1	8.65e-56	40	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	32	353	196.052	133	178	24	342	727
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G191400.6.p	Potri.004G191400.6.p	P.trichocarpa v4.1	2.12e-55	39	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	12	304	194.897	117	164	14	342	707
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G191400.5.p	Potri.004G191400.5.p	P.trichocarpa v4.1	2.45e-55	39	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	34	326	194.897	117	164	14	342	729
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G158600.1.p	Glyma.14G158600.1.p	G.max Wm82.a4.v1	4.94e-55	36	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	38	320	194.126	108	176	28	342	746
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136500.1.p	Caden.12G136500.1.p	C.dentata v1.1	5.90e-55	38	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	318	31	307	193.741	117	167	32	342	735
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136500.2.p	Caden.12G136500.2.p	C.dentata v1.1	5.90e-55	38	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	318	31	307	193.741	117	167	32	342	735
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G158200.1.p	Glyma.14G158200.1.p	G.max Wm82.a4.v1	2.53e-54	38	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	65	344	192.586	114	166	30	342	769
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136200.1.p	Caden.12G136200.1.p	C.dentata v1.1	2.73e-54	37	305	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	318	30	311	192.2	113	169	28	342	739
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G155050.1.p	Potri.009G155050.1.p	P.trichocarpa v4.1	3.87e-54	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	33	325	185.267	121	161	16	342	404
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G191500.2.p	Potri.004G191500.2.p	P.trichocarpa v4.1	3.96e-54	36	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	341	32	355	187.193	120	180	20	342	492
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G157201.2.p	Potri.009G157201.2.p	P.trichocarpa v4.1	6.49e-54	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	79	369	191.815	121	167	20	342	792
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G157600.1.p	Glyma.14G157600.1.p	G.max Wm82.a4.v1	1.09e-53	39	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	323	190.66	119	176	23	342	750
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192900.1.p	Potri.004G192900.1.p	P.trichocarpa v4.1	3.63e-53	37	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	28	349	188.734	124	180	24	342	723
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G191450.1.p	Potri.004G191450.1.p	P.trichocarpa v4.1	4.18e-53	37	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	32	353	188.734	122	181	24	342	720
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142600.1	Qurub.09G142600.1	Q.rubra v2.1	1.79e-52	36	337	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	318	30	344	186.808	123	166	59	342	715
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192500.1.p	Potri.004G192500.1.p	P.trichocarpa v4.1	2.03e-52	39	305	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	324	186.808	119	170	20	342	735
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G119300.1.p	Glyma.06G119300.1.p	G.max Wm82.a4.v1	2.07e-52	38	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	29	323	187.193	114	163	17	342	754
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21250.1	AT1G21250.1	A.thaliana TAIR10	8.85e-52	36	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	31	319	185.267	110	166	27	342	736
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G154100.1.p	Potri.009G154100.1.p	P.trichocarpa v4.1	9.15e-52	38	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	29	350	184.882	128	175	24	342	724
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21230.1	AT1G21230.1	A.thaliana TAIR10	1.25e-51	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	312	28	310	184.882	122	165	27	342	734
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192100.1.p	Potri.004G192100.1.p	P.trichocarpa v4.1	1.32e-51	38	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	321	184.496	116	172	21	342	728
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G044800.1.p	Caden.11G044800.1.p	C.dentata v1.1	1.34e-51	49	188	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	150	331	1	183	178.718	92	123	11	342	419
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192000.1.p	Potri.004G192000.1.p	P.trichocarpa v4.1	3.40e-51	37	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	28	319	182.956	111	172	18	342	673
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G035800.1.p	Glyma.13G035800.1.p	G.max Wm82.a4.v1	3.90e-51	38	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	36	320	183.341	115	175	34	342	744
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G157600.2.p	Glyma.14G157600.2.p	G.max Wm82.a4.v1	1.03e-50	38	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	320	182.57	117	174	26	342	747
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192500.3.p	Potri.004G192500.3.p	P.trichocarpa v4.1	1.10e-50	39	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	325	182.185	119	170	21	342	736
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G157700.1.p	Glyma.14G157700.1.p	G.max Wm82.a4.v1	2.36e-50	36	348	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	331	35	359	181.415	125	183	59	342	748
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G035900.1.p	Glyma.13G035900.1.p	G.max Wm82.a4.v1	3.19e-48	36	303	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	28	316	175.252	110	166	27	342	740
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21240.1	AT1G21240.1	A.thaliana TAIR10	3.15e-47	37	312	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	313	30	325	172.555	115	165	33	342	742
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G158200.2.p	Glyma.14G158200.2.p	G.max Wm82.a4.v1	1.53e-46	37	270	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	280	65	314	170.629	101	150	29	342	718
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21210.1	AT1G21210.1	A.thaliana TAIR10	6.84e-46	35	305	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	28	316	169.088	108	163	26	342	739
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G143800.1	Qurub.09G143800.1	Q.rubra v2.1	0	76	357	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	1	324	21	376	566.614	273	288	34	587	780
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G143800.1	Qurub.09G143800.1	Q.rubra v2.1	9.50e-152	97	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	542	779	457.988	230	233	0	587	780
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G144000.1	Qurub.09G144000.1	Q.rubra v2.1	0	77	349	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	20	335	1	348	539.265	267	281	34	587	368
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G146700.1	Qurub.09G146700.1	Q.rubra v2.1	1.16e-176	72	358	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	1	326	1	355	520.776	257	277	35	587	747
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G146700.1	Qurub.09G146700.1	Q.rubra v2.1	1.06e-63	61	179	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	528	522	700	225.328	109	138	0	587	747
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G137800.1.p	Caden.12G137800.1.p	C.dentata v1.1	5.97e-154	97	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	424	661	459.529	230	234	0	587	662
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G137800.1.p	Caden.12G137800.1.p	C.dentata v1.1	5.78e-130	55	376	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	98	441	1	369	397.897	206	244	39	587	662
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G141600.1	Qurub.09G141600.1	Q.rubra v2.1	5.96e-134	83	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	114	351	397.127	198	213	0	587	352
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G211900.1.p	Caden.12G211900.1.p	C.dentata v1.1	3.60e-133	87	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	533	770	409.453	206	217	0	587	771
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G211900.1.p	Caden.12G211900.1.p	C.dentata v1.1	1.03e-109	51	366	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	1	326	10	367	348.591	187	225	48	587	771
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G211600.1.p	Caden.12G211600.1.p	C.dentata v1.1	8.32e-133	87	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	522	759	408.297	206	218	0	587	760
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G211600.1.p	Caden.12G211600.1.p	C.dentata v1.1	6.14e-103	49	359	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	1	326	10	356	330.487	175	223	45	587	760
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G218200.1	Qurub.09G218200.1	Q.rubra v2.1	5.75e-130	84	246	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	517	762	400.979	206	216	8	587	763
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G218200.1	Qurub.09G218200.1	Q.rubra v2.1	1.26e-109	50	365	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	1	335	10	360	348.206	183	224	44	587	763
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142700.1	Qurub.09G142700.1	Q.rubra v2.1	1.46e-128	84	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	503	737	396.741	201	216	3	587	738
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142700.1	Qurub.09G142700.1	Q.rubra v2.1	1.06e-44	37	308	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	9	310	12	292	172.17	114	163	33	587	738
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136700.1.p	Caden.12G136700.1.p	C.dentata v1.1	4.60e-128	84	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	513	747	395.586	199	215	3	587	748
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136700.1.p	Caden.12G136700.1.p	C.dentata v1.1	5.08e-50	38	300	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	22	310	22	304	187.578	113	173	28	587	748
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G143900.1	Qurub.09G143900.1	Q.rubra v2.1	1.17e-124	98	185	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	534	117	301	371.703	181	183	0	587	302
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136200.1.p	Caden.12G136200.1.p	C.dentata v1.1	1.24e-124	82	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	501	738	386.341	195	211	0	587	739
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136200.1.p	Caden.12G136200.1.p	C.dentata v1.1	2.92e-44	35	296	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	15	306	17	283	170.629	105	162	33	587	739
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G218700.2	Qurub.09G218700.2	Q.rubra v2.1	6.90e-123	85	226	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	575	526	751	382.489	192	202	0	587	754
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G218700.2	Qurub.09G218700.2	Q.rubra v2.1	1.87e-117	44	473	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	1	441	10	471	368.237	206	269	43	587	754
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G218700.1	Qurub.09G218700.1	Q.rubra v2.1	1.34e-122	85	226	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	575	543	768	382.104	192	202	0	587	771
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G218700.1	Qurub.09G218700.1	Q.rubra v2.1	7.37e-116	42	488	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	1	441	10	488	364.77	207	270	56	587	771
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G084700.1	Qurub.04G084700.1	Q.rubra v2.1	9.74e-120	51	368	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	1	336	1	362	374.015	188	228	38	587	751
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G084700.1	Qurub.04G084700.1	Q.rubra v2.1	1.46e-91	63	238	+/+	augustus_masked-781_pilon-processed-gene-36.3-mRNA-1	350	587	517	750	300.442	149	188	4	587	751
