	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G044500.2.p	Caden.11G044500.2.p	C.dentata v1.1	1.01e-75	47	266	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	283	52	308	249.21	125	173	10	342	706
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142400.1	Qurub.09G142400.1	Q.rubra v2.1	5.35e-75	44	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	30	321	248.054	131	185	14	342	749
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G143500.1.p	Caden.12G143500.1.p	C.dentata v1.1	6.37e-75	43	321	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	331	34	341	246.899	137	191	21	342	709
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G150200.1	Qurub.09G150200.1	Q.rubra v2.1	1.28e-71	41	320	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	331	12	318	237.654	132	186	20	342	686
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G137100.1.p	Caden.12G137100.1.p	C.dentata v1.1	1.08e-70	45	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	30	318	236.498	134	184	17	342	746
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G156600.1	Qurub.09G156600.1	Q.rubra v2.1	2.79e-69	40	310	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	22	314	50	351	233.417	123	186	25	342	785
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G076100.2.p	Potri.002G076100.2.p	P.trichocarpa v4.1	7.89e-69	41	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	34	328	229.565	124	185	18	342	641
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G143100.1	Qurub.09G143100.1	Q.rubra v2.1	1.81e-67	43	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	30	318	228.794	129	182	17	342	815
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G141800.1	Qurub.09G141800.1	Q.rubra v2.1	8.69e-67	43	312	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	313	14	313	216.853	134	174	29	342	366
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G064300.1.p	Caden.11G064300.1.p	C.dentata v1.1	1.73e-66	45	266	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	283	14	242	221.476	120	153	38	342	559
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.002G075951.1.p	Potri.002G075951.1.p	P.trichocarpa v4.1	1.78e-66	41	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	22	314	36	328	225.328	123	180	18	342	749
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G045700.1.p	Caden.11G045700.1.p	C.dentata v1.1	1.89e-66	50	245	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	94	331	1	240	223.016	122	157	12	342	639
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G143300.1	Qurub.09G143300.1	Q.rubra v2.1	4.84e-66	43	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	38	326	224.172	130	181	17	342	754
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.05G118500.1	Qurub.05G118500.1	Q.rubra v2.1	8.80e-63	39	299	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	19	297	213.001	118	169	23	342	620
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G228400.1	Qurub.04G228400.1	Q.rubra v2.1	1.33e-62	49	234	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	105	331	26	252	206.068	114	145	14	342	366
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21270.1	AT1G21270.1	A.thaliana TAIR10	5.87e-61	39	297	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	315	29	312	210.305	116	174	14	342	733
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G143300.1.p	Caden.12G143300.1.p	C.dentata v1.1	1.23e-60	45	234	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	79	309	1	227	207.223	106	143	10	342	614
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G158300.1.p	Glyma.14G158300.1.p	G.max Wm82.a4.v1	1.95e-60	39	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	29	322	208.764	119	178	25	342	736
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142700.2	Qurub.09G142700.2	Q.rubra v2.1	8.60e-60	42	299	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	23	315	37	316	204.912	127	170	25	342	606
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142700.1	Qurub.09G142700.1	Q.rubra v2.1	3.41e-59	42	299	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	23	315	37	316	205.297	127	170	25	342	738
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G119200.1.p	Glyma.06G119200.1.p	G.max Wm82.a4.v1	1.04e-58	38	297	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	309	30	316	204.527	114	165	16	342	753
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192700.1.p	Potri.004G192700.1.p	P.trichocarpa v4.1	1.19e-58	38	335	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	28	350	203.756	128	189	27	342	724
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G139500.2.p	Caden.12G139500.2.p	C.dentata v1.1	2.84e-57	39	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	313	33	289	199.904	118	164	48	342	717
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136300.1.p	Caden.12G136300.1.p	C.dentata v1.1	6.59e-57	43	260	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	276	30	271	198.364	111	150	20	342	687
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.04G244100.1.p	Glyma.04G244100.1.p	G.max Wm82.a4.v1	6.82e-57	38	297	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	309	30	316	199.519	113	167	16	342	748
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136700.2.p	Caden.12G136700.2.p	C.dentata v1.1	1.41e-56	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	23	315	37	328	196.438	121	172	19	342	616
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136700.1.p	Caden.12G136700.1.p	C.dentata v1.1	6.19e-56	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	23	315	37	328	196.823	121	172	19	342	748
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G154600.1.p	Potri.009G154600.1.p	P.trichocarpa v4.1	8.65e-56	40	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	32	353	196.052	133	178	24	342	727
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G191400.6.p	Potri.004G191400.6.p	P.trichocarpa v4.1	2.12e-55	39	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	12	304	194.897	117	164	14	342	707
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G191400.5.p	Potri.004G191400.5.p	P.trichocarpa v4.1	2.45e-55	39	301	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	34	326	194.897	117	164	14	342	729
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G158600.1.p	Glyma.14G158600.1.p	G.max Wm82.a4.v1	4.94e-55	36	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	38	320	194.126	108	176	28	342	746
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136500.1.p	Caden.12G136500.1.p	C.dentata v1.1	5.90e-55	38	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	318	31	307	193.741	117	167	32	342	735
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136500.2.p	Caden.12G136500.2.p	C.dentata v1.1	5.90e-55	38	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	318	31	307	193.741	117	167	32	342	735
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G158200.1.p	Glyma.14G158200.1.p	G.max Wm82.a4.v1	2.53e-54	38	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	65	344	192.586	114	166	30	342	769
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G136200.1.p	Caden.12G136200.1.p	C.dentata v1.1	2.73e-54	37	305	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	318	30	311	192.2	113	169	28	342	739
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G155050.1.p	Potri.009G155050.1.p	P.trichocarpa v4.1	3.87e-54	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	33	325	185.267	121	161	16	342	404
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G191500.2.p	Potri.004G191500.2.p	P.trichocarpa v4.1	3.96e-54	36	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	341	32	355	187.193	120	180	20	342	492
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G157201.2.p	Potri.009G157201.2.p	P.trichocarpa v4.1	6.49e-54	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	79	369	191.815	121	167	20	342	792
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G157600.1.p	Glyma.14G157600.1.p	G.max Wm82.a4.v1	1.09e-53	39	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	323	190.66	119	176	23	342	750
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192900.1.p	Potri.004G192900.1.p	P.trichocarpa v4.1	3.63e-53	37	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	28	349	188.734	124	180	24	342	723
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G191450.1.p	Potri.004G191450.1.p	P.trichocarpa v4.1	4.18e-53	37	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	32	353	188.734	122	181	24	342	720
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.09G142600.1	Qurub.09G142600.1	Q.rubra v2.1	1.79e-52	36	337	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	318	30	344	186.808	123	166	59	342	715
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192500.1.p	Potri.004G192500.1.p	P.trichocarpa v4.1	2.03e-52	39	305	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	324	186.808	119	170	20	342	735
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G119300.1.p	Glyma.06G119300.1.p	G.max Wm82.a4.v1	2.07e-52	38	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	29	323	187.193	114	163	17	342	754
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21250.1	AT1G21250.1	A.thaliana TAIR10	8.85e-52	36	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	31	319	185.267	110	166	27	342	736
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G154100.1.p	Potri.009G154100.1.p	P.trichocarpa v4.1	9.15e-52	38	333	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	29	350	184.882	128	175	24	342	724
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21230.1	AT1G21230.1	A.thaliana TAIR10	1.25e-51	40	302	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	312	28	310	184.882	122	165	27	342	734
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192100.1.p	Potri.004G192100.1.p	P.trichocarpa v4.1	1.32e-51	38	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	321	184.496	116	172	21	342	728
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G044800.1.p	Caden.11G044800.1.p	C.dentata v1.1	1.34e-51	49	188	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	150	331	1	183	178.718	92	123	11	342	419
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192000.1.p	Potri.004G192000.1.p	P.trichocarpa v4.1	3.40e-51	37	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	28	319	182.956	111	172	18	342	673
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G035800.1.p	Glyma.13G035800.1.p	G.max Wm82.a4.v1	3.90e-51	38	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	36	320	183.341	115	175	34	342	744
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G157600.2.p	Glyma.14G157600.2.p	G.max Wm82.a4.v1	1.03e-50	38	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	320	182.57	117	174	26	342	747
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192500.3.p	Potri.004G192500.3.p	P.trichocarpa v4.1	1.10e-50	39	306	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	28	325	182.185	119	170	21	342	736
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G157700.1.p	Glyma.14G157700.1.p	G.max Wm82.a4.v1	2.36e-50	36	348	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	331	35	359	181.415	125	183	59	342	748
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G035900.1.p	Glyma.13G035900.1.p	G.max Wm82.a4.v1	3.19e-48	36	303	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	28	316	175.252	110	166	27	342	740
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21240.1	AT1G21240.1	A.thaliana TAIR10	3.15e-47	37	312	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	313	30	325	172.555	115	165	33	342	742
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.14G158200.2.p	Glyma.14G158200.2.p	G.max Wm82.a4.v1	1.53e-46	37	270	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	280	65	314	170.629	101	150	29	342	718
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G21210.1	AT1G21210.1	A.thaliana TAIR10	6.84e-46	35	305	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	314	28	316	169.088	108	163	26	342	739
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G035700.1.p	Glyma.13G035700.1.p	G.max Wm82.a4.v1	8.15e-45	34	314	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	312	45	340	166.007	108	169	39	342	767
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G040800.1	Qurub.12G040800.1	Q.rubra v2.1	1.03e-44	35	331	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	340	44	365	165.236	115	169	19	342	701
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G192400.1.p	Potri.004G192400.1.p	P.trichocarpa v4.1	5.63e-44	36	299	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	29	319	163.31	107	157	17	342	726
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G035900.3.p	Glyma.13G035900.3.p	G.max Wm82.a4.v1	5.91e-44	36	303	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	309	28	308	163.31	108	162	35	342	732
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G040800.2	Qurub.12G040800.2	Q.rubra v2.1	3.29e-43	34	319	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	330	44	355	160.614	110	164	15	342	667
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G038600.1.p	Caden.12G038600.1.p	C.dentata v1.1	1.73e-42	43	213	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	104	314	7	212	158.303	91	125	9	342	639
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.04G244000.1.p	Glyma.04G244000.1.p	G.max Wm82.a4.v1	6.32e-42	35	312	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	32	331	155.606	109	159	28	342	544
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G064700.1.p	Caden.11G064700.1.p	C.dentata v1.1	7.42e-38	52	144	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	172	314	62	200	145.206	75	91	6	342	612
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.009G154500.1.p	Potri.009G154500.1.p	P.trichocarpa v4.1	9.90e-34	37	244	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	251	32	264	127.872	91	134	23	342	266
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G174300.3.p	Caden.07G174300.3.p	C.dentata v1.1	1.06e-33	31	330	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	331	35	341	129.798	102	155	45	342	350
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G137200.1.p	Caden.12G137200.1.p	C.dentata v1.1	7.23e-33	53	137	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	154	14	131	130.954	72	85	20	342	561
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.12G137200.1.p	Caden.12G137200.1.p	C.dentata v1.1	4.91e-21	52	98	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	228	322	127	222	96.6709	51	66	5	342	561
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G192500.2	Qurub.11G192500.2	Q.rubra v2.1	1.11e-32	32	310	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	307	31	313	130.954	99	145	48	342	673
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G192500.1	Qurub.11G192500.1	Q.rubra v2.1	1.51e-32	32	310	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	307	31	313	130.954	99	145	48	342	709
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G048000.1.p	Caden.07G048000.1.p	C.dentata v1.1	2.85e-32	30	322	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	321	30	325	130.183	98	150	45	342	724
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G174300.1.p	Caden.07G174300.1.p	C.dentata v1.1	5.74e-32	30	335	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	331	35	346	129.028	102	158	50	342	688
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G047900.1.p	Caden.07G047900.1.p	C.dentata v1.1	4.07e-31	30	322	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	321	29	329	126.716	96	151	40	342	728
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G035700.1	Qurub.11G035700.1	Q.rubra v2.1	4.74e-31	30	335	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	331	35	348	126.716	102	159	48	342	735
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G043300.1.p	Caden.10G043300.1.p	C.dentata v1.1	9.22e-30	32	337	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	339	41	348	122.479	108	157	46	342	663
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G038525.1.p	Potri.001G038525.1.p	P.trichocarpa v4.1	1.59e-29	32	315	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	307	31	327	122.094	102	146	44	342	723
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G234900.1	Qurub.04G234900.1	Q.rubra v2.1	2.62e-29	33	273	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	278	30	268	121.324	89	134	47	342	664
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.M049000.1	Qurub.M049000.1	Q.rubra v2.1	9.86e-29	34	315	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	305	26	319	119.783	106	143	50	342	684
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G035900.4.p	Glyma.13G035900.4.p	G.max Wm82.a4.v1	1.03e-28	42	159	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	152	309	4	152	119.013	66	98	11	342	576
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.11G038400.1.p	Caden.11G038400.1.p	C.dentata v1.1	1.68e-28	31	322	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	314	30	332	119.013	101	149	45	342	741
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.03G162000.1	Qurub.03G162000.1	Q.rubra v2.1	7.75e-28	31	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	307	33	314	117.087	94	141	42	342	730
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G175700.1.p	Caden.07G175700.1.p	C.dentata v1.1	9.63e-28	31	300	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	307	35	313	116.701	94	142	37	342	731
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G192400.1	Qurub.11G192400.1	Q.rubra v2.1	1.15e-27	29	321	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	321	32	332	116.701	93	149	39	342	731
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G16260.2	AT1G16260.2	A.thaliana TAIR10	1.31e-27	33	313	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	307	32	310	116.316	104	146	58	342	721
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_TAIR10/AT1G16260.1	AT1G16260.1	A.thaliana TAIR10	1.31e-27	33	313	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	307	32	310	116.316	104	146	58	342	721
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G108000.1	Qurub.04G108000.1	Q.rubra v2.1	2.16e-27	31	332	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	331	27	338	112.849	103	150	40	342	359
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G175800.1.p	Caden.07G175800.1.p	C.dentata v1.1	3.23e-27	32	282	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	288	29	283	110.923	91	129	44	342	284
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G035100.1	Qurub.11G035100.1	Q.rubra v2.1	3.71e-27	31	327	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	341	35	325	114.775	103	151	45	342	602
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G108500.1	Qurub.04G108500.1	Q.rubra v2.1	7.51e-27	31	331	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	321	32	341	114.39	103	145	50	342	751
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G185750.1.p	Potri.003G185750.1.p	P.trichocarpa v4.1	7.63e-27	30	324	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	333	34	334	114.005	97	156	32	342	710
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G175300.1.p	Caden.07G175300.1.p	C.dentata v1.1	1.18e-26	32	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	307	27	320	113.62	98	139	25	342	648
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G185688.1.p	Potri.003G185688.1.p	P.trichocarpa v4.1	1.90e-26	30	299	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	307	33	302	112.849	90	135	40	342	694
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G182600.1	Qurub.04G182600.1	Q.rubra v2.1	2.13e-26	29	337	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	323	34	349	112.849	99	154	54	342	821
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.07G176000.1.p	Caden.07G176000.1.p	C.dentata v1.1	2.44e-26	30	314	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	312	34	327	112.849	94	139	45	342	724
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.11G035300.1	Qurub.11G035300.1	Q.rubra v2.1	2.63e-26	32	304	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	24	312	22	303	112.464	98	143	37	342	723
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G039200.1.p	Potri.001G039200.1.p	P.trichocarpa v4.1	6.03e-26	32	316	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	307	31	331	111.694	101	144	42	342	747
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.07G187700.1	Qurub.07G187700.1	Q.rubra v2.1	7.08e-26	30	307	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	307	34	315	111.309	92	141	43	342	725
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.04G181000.1	Qurub.04G181000.1	Q.rubra v2.1	9.38e-26	31	282	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	20	288	16	273	110.923	88	140	37	342	706
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.003G185622.1.p	Potri.003G185622.1.p	P.trichocarpa v4.1	1.03e-25	32	303	+/+	maker-74803_pilon-augustus-gene-0.0-mRNA-1	19	308	34	314	110.923	96	143	35	342	705
