query_id,subject_id,subject_id.oak_tanoak,pct_ident.tanoak_oak,len.tanoak_oak,E.tanoak_oak,nextE.tanoak_oak,E_diff.tanoak_oak,Score.tanoak_oak,pct_ident.oak_tanoak,len.oak_tanoak,E.oak_tanoak,nextE.oak_tanoak,E_diff.oak_tanoak,Score.oak_tanoak
maker-414_pilon-augustus-gene-18.16-mRNA-1,Qrob_P0057250.2,maker-414_pilon-augustus-gene-18.16-mRNA-1,90.972,576,0,1.66e-19,-Inf,991,90.972,576,0,8.39e-18,-Inf,991
maker-414_pilon-augustus-gene-18.17-mRNA-1,Qrob_P0057220.2,maker-414_pilon-augustus-gene-18.17-mRNA-1,97.213,287,0,3.85e-80,-Inf,587,97.213,287,0,2.6200000000000002e-65,-Inf,587
maker-414_pilon-augustus-gene-2.0-mRNA-1,Qrob_P0352890.2,maker-414_pilon-augustus-gene-2.0-mRNA-1,79.724,434,0,5.549999999999999e-180,-Inf,671,79.724,434,0,1.18e-98,-Inf,671
maker-414_pilon-augustus-gene-20.2-mRNA-1,Qrob_P0402880.2,maker-414_pilon-augustus-gene-20.2-mRNA-1,66.447,304,1.59e-155,1.0199999999999999e-134,-20.807203047441448,436,66.447,304,2.04e-155,3.1999999999999993e-152,-3.1955198108940124,436
maker-414_pilon-augustus-gene-22.8-mRNA-1,Qrob_P0384750.2,maker-414_pilon-augustus-gene-22.8-mRNA-1,98.671,301,0,1.4099999999999998e-57,-Inf,605,98.671,301,0,2.4899999999999994e-55,-Inf,605
maker-414_pilon-augustus-gene-23.15-mRNA-1,Qrob_P0384810.2,maker-414_pilon-augustus-gene-23.15-mRNA-1,97.403,231,2.4599999999999996e-169,3.98e-142,-27.208947964970292,465,97.403,231,3.1599999999999995e-169,4.579999999999999e-129,-40.16117839538546,465
maker-414_pilon-augustus-gene-23.20-mRNA-1,Qrob_P0463090.2,maker-414_pilon-augustus-gene-23.20-mRNA-1,97.297,296,0,4.16e-139,-Inf,601,97.297,296,0,7.3e-145,-Inf,601
maker-414_pilon-augustus-gene-23.21-mRNA-1,Qrob_P0463120.2,maker-414_pilon-augustus-gene-23.21-mRNA-1,97.059,272,0,6.599999999999999e-153,-Inf,554,97.059,272,0,1.85e-137,-Inf,554
maker-414_pilon-augustus-gene-23.22-mRNA-1,Qrob_P0463130.2,maker-414_pilon-augustus-gene-23.22-mRNA-1,92.285,337,0,1.33e-136,-Inf,603,93.175,337,0,7.44e-139,-Inf,596
maker-414_pilon-augustus-gene-24.0-mRNA-1,Qrob_P0463170.2,maker-414_pilon-augustus-gene-24.0-mRNA-1,78.862,123,5.62e-54,2.5299999999999997e-38,-15.653384205606756,163,78.862,123,1.21e-53,3.31e-42,-11.43704262345927,163
maker-414_pilon-augustus-gene-27.6-mRNA-1,Qrob_P0104190.2,maker-414_pilon-augustus-gene-27.6-mRNA-1,93.846,910,0,1.4299999999999998e-130,-Inf,1744,93.846,910,0,1.7e-131,-Inf,1744
maker-414_pilon-augustus-gene-28.1-mRNA-1,Qrob_P0104250.2,maker-414_pilon-augustus-gene-28.1-mRNA-1,75.926,162,1.81e-69,2.33e-12,-57.10967734615683,210,75.926,162,4.37e-76,9.13e-31,-45.31998934056388,227
maker-414_pilon-augustus-gene-28.2-mRNA-1,Qrob_P0104290.2,maker-414_pilon-augustus-gene-28.2-mRNA-1,92.888,464,0,1.24e-78,-Inf,861,92.888,464,0,2.44e-77,-Inf,861
maker-414_pilon-augustus-gene-28.3-mRNA-1,Qrob_P0104310.2,maker-414_pilon-augustus-gene-28.3-mRNA-1,96.774,62,2.0999999999999999e-41,2.13e-9,-32.00616030870482,130,96.774,62,1.51e-41,5.04e-33,-8.523453589152354,130
maker-414_pilon-augustus-gene-28.4-mRNA-1,Qrob_P0104320.2,maker-414_pilon-augustus-gene-28.4-mRNA-1,100,71,7.6e-49,2.6e-15,-33.53415975569003,149,100,71,1.6e-48,3e-44,-4.273001272063738,149
maker-414_pilon-augustus-gene-28.8-mRNA-1,Qrob_P0104240.2,maker-414_pilon-augustus-gene-28.8-mRNA-1,94.118,34,1.39e-7,2.33e-4,-3.224341120771924,51.2,94.118,34,1.61e-7,NA,NA,50.4
maker-414_pilon-augustus-gene-3.7-mRNA-1,Qrob_P0030710.2,maker-414_pilon-augustus-gene-3.7-mRNA-1,99.529,425,0,8.460000000000001e-123,-Inf,867,99.529,425,0,2.2e-122,-Inf,867
maker-414_pilon-augustus-gene-4.0-mRNA-1,Qrob_P0030690.2,maker-414_pilon-augustus-gene-4.0-mRNA-1,98.534,341,0,1.0199999999999998e-153,-Inf,689,98.534,341,0,2.0899999999999998e-137,-Inf,689
maker-414_pilon-augustus-gene-5.3-mRNA-1,Qrob_P0030540.2,maker-414_pilon-augustus-gene-5.3-mRNA-1,94.359,195,1.59e-127,3.34e-39,-88.32234934249112,373,75.73,445,0,6.9e-41,-Inf,634
maker-414_pilon-augustus-gene-6.9-mRNA-1,Qrob_P0030480.2,maker-414_pilon-augustus-gene-6.9-mRNA-1,89.356,357,0,5.94e-66,-Inf,651,89.356,357,0,1.1599999999999999e-47,-Inf,651
maker-414_pilon-augustus-gene-9.15-mRNA-1,Qrob_P0030310.2,maker-414_pilon-augustus-gene-9.15-mRNA-1,96.484,455,0,4.099999999999999e-101,-Inf,911,96.484,455,0,2.8699999999999997e-110,-Inf,911
maker-414_pilon-augustus-gene-9.17-mRNA-1,Qrob_P0030410.2,maker-414_pilon-augustus-gene-9.17-mRNA-1,98.693,153,1.04e-108,8.91e-26,-82.9328443647381,305,98.693,153,1.33e-108,3.35e-29,-79.40119316606976,305
maker-415_pilon-augustus-gene-10.8-mRNA-1,Qrob_P0492100.2,maker-415_pilon-augustus-gene-10.8-mRNA-1,96.825,630,0,6.089999999999999e-99,-Inf,1253,96.825,630,0,3.58e-86,-Inf,1253
maker-415_pilon-augustus-gene-10.9-mRNA-1,Qrob_P0013950.2,maker-415_pilon-augustus-gene-10.9-mRNA-1,62.044,137,3.66e-59,4.939999999999999e-32,-27.13024586352924,178,62.044,137,4.5e-59,1.24e-50,-8.44020917138689,178
maker-415_pilon-augustus-gene-14.0-mRNA-1,Qrob_P0616580.2,maker-415_pilon-augustus-gene-14.0-mRNA-1,96.639,119,1.72e-83,4.81e-8,-75.44661662946628,239,96.639,119,2.22e-83,7.81e-7,-76.54629805942666,239
maker-415_pilon-augustus-gene-14.1-mRNA-1,Qrob_P0740470.2,maker-415_pilon-augustus-gene-14.1-mRNA-1,86.232,552,0,2.18e-172,-Inf,952,86.232,552,0,NA,NA,952
maker-415_pilon-augustus-gene-15.3-mRNA-1,Qrob_P0740490.2,maker-415_pilon-augustus-gene-15.3-mRNA-1,97.004,267,0,9.95e-33,-Inf,531,97.004,267,0,7.16e-39,-Inf,531
maker-415_pilon-augustus-gene-17.4-mRNA-1,Qrob_P0068790.2,maker-415_pilon-augustus-gene-17.4-mRNA-1,95.973,149,1.3e-103,2.73e-17,-86.32221929473393,295,95.973,149,1.14e-103,3.72e-17,-86.51363808854543,295
maker-415_pilon-augustus-gene-18.0-mRNA-1,Qrob_P0068800.2,maker-415_pilon-augustus-gene-18.0-mRNA-1,96.203,316,0,1.75e-16,-Inf,619,96.203,316,0,7.85e-17,-Inf,619
maker-415_pilon-augustus-gene-18.2-mRNA-1,Qrob_P0423900.2,maker-415_pilon-augustus-gene-18.2-mRNA-1,61.983,242,3.06e-92,2.1599999999999999e-66,-25.848732324669356,273,61.983,242,3.31e-92,5.91e-87,-5.251759487105531,273
maker-415_pilon-augustus-gene-2.6-mRNA-1,Qrob_P0435150.2,maker-415_pilon-augustus-gene-2.6-mRNA-1,99.076,649,0,1.3e-20,-Inf,1285,99.076,649,0,0,NA,1285
maker-415_pilon-augustus-gene-2.7-mRNA-1,Qrob_P0316520.2,maker-415_pilon-augustus-gene-2.7-mRNA-1,89.32,309,0,2.4e-138,-Inf,559,89.32,309,0,3.9999999999999993e-143,-Inf,559
maker-415_pilon-augustus-gene-20.0-mRNA-1,Qrob_P0683240.2,maker-415_pilon-augustus-gene-20.0-mRNA-1,91.418,268,2.8099999999999993e-166,5.909999999999999e-52,-114.32288116097618,459,91.418,268,3.8599999999999993e-166,8.810000000000001e-70,-96.3583886037403,459
maker-415_pilon-augustus-gene-20.1-mRNA-1,Qrob_P0683230.2,maker-415_pilon-augustus-gene-20.1-mRNA-1,98.561,139,1.0700000000000001e-97,3.3899999999999996e-68,-29.500815920517866,284,98.561,139,6.36e-98,5.839999999999999e-54,-43.962955731463985,284
maker-415_pilon-augustus-gene-21.1-mRNA-1,Qrob_P0683200.2,maker-415_pilon-augustus-gene-21.1-mRNA-1,97.814,183,2.4199999999999997e-134,2.86e-40,-94.0725506671486,372,97.814,183,3.1e-134,8.71e-48,-86.44865646117339,372
maker-415_pilon-augustus-gene-21.2-mRNA-1,Qrob_P0683190.2,maker-415_pilon-augustus-gene-21.2-mRNA-1,97.442,391,0,6.25e-111,-Inf,791,97.442,391,0,2.8e-95,-Inf,791
maker-415_pilon-augustus-gene-22.8-mRNA-1,Qrob_P0069110.2,maker-415_pilon-augustus-gene-22.8-mRNA-1,94.098,305,0,4.68e-48,-Inf,602,94.098,305,0,1.42e-115,-Inf,602
maker-415_pilon-augustus-gene-26.7-mRNA-1,Qrob_P0069230.2,maker-415_pilon-augustus-gene-26.7-mRNA-1,95.461,727,0,1.53e-6,-Inf,1429,95.461,727,0,1.7699999999999999e-88,-Inf,1429
maker-415_pilon-augustus-gene-28.7-mRNA-1,Qrob_P0410110.2,maker-415_pilon-augustus-gene-28.7-mRNA-1,97.945,292,0,1.1e-109,-Inf,591,97.945,292,0,1.2499999999999998e-160,-Inf,591
maker-415_pilon-augustus-gene-29.2-mRNA-1,Qrob_P0198120.2,maker-415_pilon-augustus-gene-29.2-mRNA-1,82.5,80,2.93e-46,2.61e-33,-12.94977288698417,145,82.5,80,2.07e-46,7.019999999999999e-32,-14.530366766672888,145
maker-415_pilon-augustus-gene-31.2-mRNA-1,Qrob_P0584630.2,maker-415_pilon-augustus-gene-31.2-mRNA-1,96.945,491,0,2.8500000000000002e-27,-Inf,966,96.945,491,0,3.96e-26,-Inf,966
maker-415_pilon-augustus-gene-31.3-mRNA-1,Qrob_P0584620.2,maker-415_pilon-augustus-gene-31.3-mRNA-1,95.896,463,0,1.15e-62,-Inf,909,95.896,463,0,5.07e-100,-Inf,909
maker-415_pilon-augustus-gene-32.1-mRNA-1,Qrob_P0584580.2,maker-415_pilon-augustus-gene-32.1-mRNA-1,96.838,917,0,1.65e-15,-Inf,1816,96.838,917,0,9.58e-82,-Inf,1816
maker-415_pilon-augustus-gene-33.11-mRNA-1,Qrob_P0584560.2,maker-415_pilon-augustus-gene-33.11-mRNA-1,93.774,530,0,5e-13,-Inf,1011,93.774,530,0,8.4e-8,-Inf,1011
maker-415_pilon-augustus-gene-34.0-mRNA-1,Qrob_P0647930.2,maker-415_pilon-augustus-gene-34.0-mRNA-1,98.788,165,2.1099999999999995e-119,1.7e-49,-69.90616646608058,336,98.788,165,3.729999999999999e-119,3.18e-69,-49.93071828817574,336
maker-415_pilon-augustus-gene-34.1-mRNA-1,Qrob_P0741320.2,maker-415_pilon-augustus-gene-34.1-mRNA-1,97.012,502,0,8.979999999999998e-31,-Inf,991,97.012,502,0,3.41e-4,-Inf,991
maker-415_pilon-augustus-gene-41.0-mRNA-1,Qrob_P0340770.2,maker-415_pilon-augustus-gene-41.0-mRNA-1,96.145,908,0,4.55e-14,-Inf,1761,96.145,908,0,1.23e-25,-Inf,1761
maker-415_pilon-augustus-gene-8.0-mRNA-1,Qrob_P0491960.2,maker-415_pilon-augustus-gene-8.0-mRNA-1,98.394,249,1.8599999999999997e-176,1.6899999999999998e-152,-23.958373760395745,494,98.394,249,2.9799999999999994e-176,6.1299999999999994e-173,-3.31324421044215,494
maker-415_pilon-augustus-gene-8.2-mRNA-1,Qrob_P0492010.2,maker-415_pilon-augustus-gene-8.2-mRNA-1,97.479,119,3.78e-82,1.26e-7,-74.52287874528034,243,97.479,119,1.94e-82,2.27e-5,-77.0682241272629,243
maker-415_pilon-augustus-gene-9.0-mRNA-1,Qrob_P0492040.2,maker-415_pilon-augustus-gene-9.0-mRNA-1,95.161,124,1.16e-82,8.77e-5,-77.87854160413912,238,95.161,124,1.34e-82,NA,NA,238
maker-416_pilon-augustus-gene-0.1-mRNA-1,Qrob_P0398420.2,maker-416_pilon-augustus-gene-0.1-mRNA-1,74.444,450,0,1.6499999999999998e-174,-Inf,705,74.61,449,0,0,NA,679
maker-416_pilon-augustus-gene-1.15-mRNA-1,Qrob_P0160140.2,maker-416_pilon-augustus-gene-1.15-mRNA-1,98.066,362,0,2.5600000000000004e-122,-Inf,731,98.066,362,0,0,NA,731
maker-416_pilon-augustus-gene-1.21-mRNA-1,Qrob_P0045720.2,maker-416_pilon-augustus-gene-1.21-mRNA-1,96.482,199,5.569999999999999e-138,8.37e-99,-39.176870262819534,384,96.482,199,6.129999999999999e-138,4.959999999999999e-31,-106.90802120197179,384
maker-416_pilon-augustus-gene-10.6-mRNA-1,Qrob_P0601000.2,maker-416_pilon-augustus-gene-10.6-mRNA-1,99.558,226,1.5199999999999997e-165,2.3400000000000002e-29,-136.18737226946538,464,99.558,226,2.3699999999999997e-165,2.5599999999999997e-112,-53.03349161930174,464
maker-416_pilon-augustus-gene-11.6-mRNA-1,Qrob_P0722940.2,maker-416_pilon-augustus-gene-11.6-mRNA-1,91.367,278,5.6599999999999995e-168,4.09e-75,-92.85890687681906,464,91.367,278,1.7999999999999994e-176,6.54e-69,-107.56030524322097,486
maker-416_pilon-augustus-gene-11.8-mRNA-1,Qrob_P0722960.2,maker-416_pilon-augustus-gene-11.8-mRNA-1,98.03,203,1.31e-138,1.9199999999999998e-45,-93.16602993304778,400,98.03,203,6.17e-139,4.81e-16,-122.89185991234059,400
maker-416_pilon-augustus-gene-11.9-mRNA-1,Qrob_P0722950.2,maker-416_pilon-augustus-gene-11.9-mRNA-1,99.394,165,3.0099999999999996e-116,4.8100000000000003e-70,-46.20357858077999,328,99.394,165,2.9999999999999997e-116,2.7e-69,-46.954242509439325,328
maker-416_pilon-augustus-gene-12.12-mRNA-1,Qrob_P0725170.2,maker-416_pilon-augustus-gene-12.12-mRNA-1,99.057,212,1.7799999999999997e-158,1.6e-138,-19.95369998034704,443,99.057,212,1.2699999999999998e-158,3.41e-117,-41.42895065803653,443
maker-416_pilon-augustus-gene-12.15-mRNA-1,Qrob_P0532730.2,maker-416_pilon-augustus-gene-12.15-mRNA-1,60.287,209,1.41e-74,1.31e-54,-19.96805218300039,226,60.287,209,2.4599999999999997e-74,1.8200000000000002e-59,-14.869136280881698,226
maker-416_pilon-augustus-gene-13.10-mRNA-1,Qrob_P0558150.2,maker-416_pilon-augustus-gene-13.10-mRNA-1,100,347,0,1.7699999999999997e-99,-Inf,722,100,347,0,9.700000000000001e-79,-Inf,722
maker-416_pilon-augustus-gene-14.13-mRNA-1,Qrob_P0326750.2,maker-416_pilon-augustus-gene-14.13-mRNA-1,96.755,493,0,7.99e-121,-Inf,981,96.755,493,0,4.21e-142,-Inf,981
maker-416_pilon-augustus-gene-14.18-mRNA-1,Qrob_P0326720.2,maker-416_pilon-augustus-gene-14.18-mRNA-1,99.029,309,0,6.8499999999999996e-74,-Inf,613,99.029,309,0,1.9199999999999999e-38,-Inf,613
maker-416_pilon-augustus-gene-14.19-mRNA-1,Qrob_P0326710.2,maker-416_pilon-augustus-gene-14.19-mRNA-1,98.718,78,6.4299999999999985e-55,8.45e-50,-5.118645736025471,169,98.718,78,3.789999999999999e-55,2.25e-49,-5.773543308143289,169
maker-416_pilon-augustus-gene-15.3-mRNA-1,Qrob_P0326670.2,maker-416_pilon-augustus-gene-15.3-mRNA-1,84.328,268,2.1699999999999998e-160,1.15e-99,-60.724238106505084,444,84.328,268,3.12e-160,6.229999999999999e-129,-31.30033345264073,444
maker-416_pilon-augustus-gene-15.4-mRNA-1,Qrob_P0326660.2,maker-416_pilon-augustus-gene-15.4-mRNA-1,97.793,589,0,1.3e-39,-Inf,1196,97.793,589,0,4.829999999999999e-55,-Inf,1196
maker-416_pilon-augustus-gene-16.0-mRNA-1,Qrob_P0326600.2,maker-416_pilon-augustus-gene-16.0-mRNA-1,85.714,273,4.769999999999999e-166,3.0199999999999996e-161,-4.801488563917019,459,85.714,273,6.82e-166,3.7099999999999995e-125,-40.735589534958564,459
maker-416_pilon-augustus-gene-16.2-mRNA-1,Qrob_P0326580.2,maker-416_pilon-augustus-gene-16.2-mRNA-1,71.197,309,1.4399999999999998e-137,2.9499999999999996e-132,-5.311459523882917,392,71.197,309,3.1699999999999997e-137,2.16e-131,-5.83339448893318,391
maker-416_pilon-augustus-gene-16.4-mRNA-1,Qrob_P0326490.2,maker-416_pilon-augustus-gene-16.4-mRNA-1,97.119,243,0,2.4300000000000002e-80,-Inf,494,97.119,243,1.2699999999999997e-180,1.68e-71,-109.12150556076989,494
maker-416_pilon-augustus-gene-17.0-mRNA-1,Qrob_P0502770.2,maker-416_pilon-augustus-gene-17.0-mRNA-1,86.792,265,6.31e-153,2.3e-4,-148.56169847677347,428,86.792,265,3.8499999999999994e-153,6.99e-22,-131.25901644623718,429
maker-416_pilon-augustus-gene-17.2-mRNA-1,Qrob_P0326470.2,maker-416_pilon-augustus-gene-17.2-mRNA-1,94.383,997,0,1.4499999999999998e-174,-Inf,1911,94.383,997,0,0,NA,1911
maker-416_pilon-augustus-gene-18.0-mRNA-1,Qrob_P0502800.2,maker-416_pilon-augustus-gene-18.0-mRNA-1,97.51,482,0,6.5e-8,-Inf,986,97.51,482,0,1.13e-6,-Inf,986
maker-416_pilon-augustus-gene-18.3-mRNA-1,Qrob_P0502910.2,maker-416_pilon-augustus-gene-18.3-mRNA-1,98.113,212,3.7e-155,1.1099999999999999e-82,-72.47712125471966,432,98.113,212,3.12e-155,4.05e-38,-117.11330042919622,432
maker-416_pilon-augustus-gene-18.4-mRNA-1,Qrob_P0502810.2,maker-416_pilon-augustus-gene-18.4-mRNA-1,99.313,291,0,8.659999999999999e-128,-Inf,601,99.313,291,0,5.05e-123,-Inf,601
maker-416_pilon-augustus-gene-19.10-mRNA-1,Qrob_P0502950.2,maker-416_pilon-augustus-gene-19.10-mRNA-1,90.971,443,0,1.85e-89,-Inf,818,90.971,443,0,4.67e-18,-Inf,818
maker-416_pilon-augustus-gene-19.11-mRNA-1,Qrob_P0740100.2,maker-416_pilon-augustus-gene-19.11-mRNA-1,85.522,297,0,8.659999999999998e-101,-Inf,507,85.522,297,0,4.649999999999999e-110,-Inf,507
maker-416_pilon-augustus-gene-2.1-mRNA-1,Qrob_P0045690.2,maker-416_pilon-augustus-gene-2.1-mRNA-1,98.611,144,6.980000000000001e-105,1.19e-36,-68.23169153876937,295,98.611,144,8.98e-105,6.73e-35,-69.87473872755668,295
maker-416_pilon-augustus-gene-2.7-mRNA-1,Qrob_P0045530.2,maker-416_pilon-augustus-gene-2.7-mRNA-1,92.857,280,0,1.8100000000000002e-36,-Inf,529,92.857,280,0,3.9399999999999994e-40,-Inf,529
maker-416_pilon-augustus-gene-20.0-mRNA-1,Qrob_P0503050.2,maker-416_pilon-augustus-gene-20.0-mRNA-1,91.739,230,5.319999999999999e-153,2.59e-97,-55.68738813178621,422,91.739,230,6.549999999999999e-153,7.44e-115,-38.0553316355541,422
maker-416_pilon-augustus-gene-20.9-mRNA-1,Qrob_P0503150.2,maker-416_pilon-augustus-gene-20.9-mRNA-1,97.834,277,0,4.3599999999999995e-133,-Inf,567,97.834,277,0,5.1e-141,-Inf,567
maker-416_pilon-augustus-gene-3.5-mRNA-1,Qrob_P0045480.2,maker-416_pilon-augustus-gene-3.5-mRNA-1,96.544,434,0,1.28e-50,-Inf,874,96.544,434,0,1.1299999999999999e-88,-Inf,874
maker-416_pilon-augustus-gene-4.1-mRNA-1,Qrob_P0045400.2,maker-416_pilon-augustus-gene-4.1-mRNA-1,86.616,396,0,2.71e-154,-Inf,679,86.616,396,0,1.22e-11,-Inf,679
maker-416_pilon-augustus-gene-4.2-mRNA-1,Qrob_P0045410.2,maker-416_pilon-augustus-gene-4.2-mRNA-1,71.889,434,0,1.5799999999999998e-164,-Inf,587,71.889,434,0,1.39e-86,-Inf,587
maker-416_pilon-augustus-gene-4.4-mRNA-1,Qrob_P0596950.2,maker-416_pilon-augustus-gene-4.4-mRNA-1,99.573,234,2.5199999999999995e-169,2.81e-131,-38.04730577912355,476,99.573,234,1.5799999999999997e-169,2.3499999999999997e-169,-0.17241077531730298,476
maker-416_pilon-augustus-gene-5.10-mRNA-1,Qrob_P0045270.2,maker-416_pilon-augustus-gene-5.10-mRNA-1,96.19,525,0,1.3999999999999998e-99,-Inf,1050,96.19,525,0,9.77e-73,-Inf,1047
maker-416_pilon-augustus-gene-5.12-mRNA-1,Qrob_P0045330.2,maker-416_pilon-augustus-gene-5.12-mRNA-1,93.59,312,0,1.57e-30,-Inf,595,93.59,312,0,5.56e-24,-Inf,595
maker-416_pilon-augustus-gene-5.13-mRNA-1,Qrob_P0045250.2,maker-416_pilon-augustus-gene-5.13-mRNA-1,95.652,184,1.8299999999999998e-121,9.359999999999999e-35,-86.70882475900767,340,95.652,184,2.3499999999999996e-121,3.99e-31,-90.22990503341502,340
maker-416_pilon-augustus-gene-6.0-mRNA-1,Qrob_P0045240.2,maker-416_pilon-augustus-gene-6.0-mRNA-1,97.799,318,0,1.12e-33,-Inf,631,97.799,318,0,7.38e-39,-Inf,631
maker-416_pilon-augustus-gene-6.2-mRNA-1,Qrob_P0045220.2,maker-416_pilon-augustus-gene-6.2-mRNA-1,89.916,119,1.4e-74,7.149999999999999e-57,-17.70817800612285,220,90.678,118,7.17e-74,NA,NA,218
maker-416_pilon-augustus-gene-7.10-mRNA-1,Qrob_P0600900.2,maker-416_pilon-augustus-gene-7.10-mRNA-1,99.257,269,0,5.2199999999999986e-176,-Inf,537,99.257,269,0,0,NA,537
maker-416_pilon-augustus-gene-7.7-mRNA-1,Qrob_P0600840.2,maker-416_pilon-augustus-gene-7.7-mRNA-1,98.516,337,0,9.91e-84,-Inf,692,98.516,337,0,1.0499999999999997e-119,-Inf,692
maker-417_pilon-augustus-gene-0.8-mRNA-1,Qrob_P0410380.2,maker-417_pilon-augustus-gene-0.8-mRNA-1,71.204,191,3.34e-89,2.31e-36,-52.83986551308058,273,71.204,191,1.75e-89,1.59e-6,-82.95835907563416,273
maker-417_pilon-augustus-gene-1.5-mRNA-1,Qrob_P0410420.2,maker-417_pilon-augustus-gene-1.5-mRNA-1,96.099,282,0,3.62e-23,-Inf,555,96.099,282,0,8.66e-33,-Inf,555
maker-417_pilon-augustus-gene-1.6-mRNA-1,Qrob_P0410430.2,maker-417_pilon-augustus-gene-1.6-mRNA-1,97.559,1065,0,2.37e-127,-Inf,2085,97.559,1065,0,0,NA,2085
maker-417_pilon-augustus-gene-1.8-mRNA-1,Qrob_P0410440.2,maker-417_pilon-augustus-gene-1.8-mRNA-1,97.196,214,9.49e-150,1e-13,-136.02273378757272,419,97.196,214,1.38e-149,6.32e-26,-123.66083799188115,419
maker-417_pilon-augustus-gene-10.0-mRNA-1,Qrob_P0645100.2,maker-417_pilon-augustus-gene-10.0-mRNA-1,98.611,144,6.8e-102,1.16e-84,-17.231949076520692,290,98.611,144,6.39e-102,5.819999999999999e-82,-19.95942212649149,290
maker-417_pilon-augustus-gene-10.2-mRNA-1,Qrob_P0645140.2,maker-417_pilon-augustus-gene-10.2-mRNA-1,84.263,502,0,1.3699999999999998e-171,-Inf,837,84.064,502,0,1.1599999999999999e-124,-Inf,833
maker-417_pilon-augustus-gene-11.0-mRNA-1,Qrob_P0078430.2,maker-417_pilon-augustus-gene-11.0-mRNA-1,97.727,88,3.23e-57,3.61e-32,-25.048304679574557,181,97.727,88,1e-57,1.8799999999999999e-31,-26.27415784926368,181
maker-417_pilon-augustus-gene-19.0-mRNA-1,Qrob_P0078040.2,maker-417_pilon-augustus-gene-19.0-mRNA-1,76.168,214,2.98e-105,2.08e-76,-28.843847070886497,300,76.168,214,4.02e-105,5.24e-91,-14.115105233899257,300
maker-417_pilon-augustus-gene-19.1-mRNA-1,Qrob_P0078010.2,maker-417_pilon-augustus-gene-19.1-mRNA-1,90.193,622,0,5.24e-20,-Inf,1107,90.193,622,0,7.100000000000001e-33,-Inf,1107
maker-417_pilon-augustus-gene-2.1-mRNA-1,Qrob_P0733650.2,maker-417_pilon-augustus-gene-2.1-mRNA-1,96.903,452,0,1.6399999999999998e-159,-Inf,898,96.903,452,0,0,NA,898
maker-417_pilon-augustus-gene-29.1-mRNA-1,Qrob_P0358380.2,maker-417_pilon-augustus-gene-29.1-mRNA-1,97.845,464,0,2.7099999999999997e-38,-Inf,934,97.845,464,0,7.92e-45,-Inf,934
maker-417_pilon-augustus-gene-30.1-mRNA-1,Qrob_P0358450.2,maker-417_pilon-augustus-gene-30.1-mRNA-1,77.068,266,8.36e-131,5.93e-97,-33.85084841592524,389,77.068,266,2.92e-131,9.93e-69,-62.53156639704696,389
maker-417_pilon-augustus-gene-32.8-mRNA-1,Qrob_P0724600.2,maker-417_pilon-augustus-gene-32.8-mRNA-1,96.977,397,0,3.4700000000000005e-79,-Inf,795,96.977,397,0,2.34e-73,-Inf,795
maker-417_pilon-augustus-gene-36.5-mRNA-1,Qrob_P0164350.2,maker-417_pilon-augustus-gene-36.5-mRNA-1,83.871,62,2.4099999999999998e-30,1.04e-22,-7.6350162967239115,105,83.871,62,3.2499999999999996e-30,NA,NA,105
maker-417_pilon-augustus-gene-37.4-mRNA-1,Qrob_P0624610.2,maker-417_pilon-augustus-gene-37.4-mRNA-1,82.143,112,6.399999999999999e-57,1.55e-10,-46.3841517241864,174,82.143,112,4.9399999999999997e-57,NA,NA,174
maker-417_pilon-augustus-gene-5.16-mRNA-1,Qrob_P0644980.2,maker-417_pilon-augustus-gene-5.16-mRNA-1,97.887,710,0,1.0899999999999999e-132,-Inf,1447,97.887,710,0,4.72e-95,-Inf,1447
maker-417_pilon-augustus-gene-9.6-mRNA-1,Qrob_P0218780.2,maker-417_pilon-augustus-gene-9.6-mRNA-1,80.292,137,1.5299999999999999e-72,2.6e-16,-56.23028191715322,218,80.292,137,9.980000000000001e-73,8.439999999999999e-38,-34.92721190533828,218
maker-418_pilon-augustus-gene-0.10-mRNA-1,Qrob_P0687150.2,maker-418_pilon-augustus-gene-0.10-mRNA-1,98.68,303,0,7.549999999999999e-177,-Inf,629,98.68,303,0,6.219999999999999e-175,-Inf,629
maker-418_pilon-augustus-gene-0.11-mRNA-1,Qrob_P0687170.2,maker-418_pilon-augustus-gene-0.11-mRNA-1,98.319,238,5.21e-178,4.12e-126,-51.898059492733594,504,98.319,238,9.459999999999999e-178,1.3699999999999999e-126,-51.1608294307546,504
maker-418_pilon-augustus-gene-1.5-mRNA-1,Qrob_P0687030.2,maker-418_pilon-augustus-gene-1.5-mRNA-1,65.53,264,1.57e-104,3e-8,-96.28122160231042,308,65.53,264,1.1299999999999999e-104,1.73e-4,-100.18496765964538,308
maker-418_pilon-augustus-gene-1.6-mRNA-1,Qrob_P0687010.2,maker-418_pilon-augustus-gene-1.6-mRNA-1,96.403,417,0,6.159999999999999e-162,-Inf,803,96.403,417,0,2.6099999999999998e-141,-Inf,803
maker-418_pilon-augustus-gene-2.8-mRNA-1,Qrob_P0686970.2,maker-418_pilon-augustus-gene-2.8-mRNA-1,95.238,231,8.029999999999999e-165,1.1300000000000001e-70,-94.14836289820472,460,95.238,231,8.139999999999998e-165,1.8799999999999997e-54,-110.36353344437447,460
