query_id,subject_id,subject_id.oak_tanoak,pct_ident.tanoak_oak,len.tanoak_oak,E.tanoak_oak,nextE.tanoak_oak,E_diff.tanoak_oak,Score.tanoak_oak,pct_ident.oak_tanoak,len.oak_tanoak,E.oak_tanoak,nextE.oak_tanoak,E_diff.oak_tanoak,Score.oak_tanoak
maker-311_pilon-augustus-gene-2.7-mRNA-1,Qrob_P0192660.2,maker-311_pilon-augustus-gene-2.7-mRNA-1,94.544,1448,0,1.5499999999999998e-145,-Inf,2297,94.544,1448,0,1.2099999999999999e-134,-Inf,2297
maker-311_pilon-augustus-gene-3.16-mRNA-1,Qrob_P0192740.2,maker-311_pilon-augustus-gene-3.16-mRNA-1,98.45,1032,0,1.4599999999999998e-40,-Inf,1790,98.45,1032,0,0,NA,1790
maker-311_pilon-augustus-gene-3.17-mRNA-1,Qrob_P0192750.2,maker-311_pilon-augustus-gene-3.17-mRNA-1,97.156,211,5.67e-97,4.3600000000000005e-73,-23.88590343037569,354,97.156,211,2.5400000000000003e-97,1.0100000000000001e-70,-26.59948765716271,354
maker-311_pilon-augustus-gene-3.18-mRNA-1,Qrob_P0192760.2,maker-311_pilon-augustus-gene-3.18-mRNA-1,96.457,254,1.8599999999999997e-116,2.6e-70,-46.14546040375289,420,96.457,254,1.0699999999999999e-116,2.69e-86,-30.400368502317193,420
maker-311_pilon-augustus-gene-4.0-mRNA-1,Qrob_P0053100.2,maker-311_pilon-augustus-gene-4.0-mRNA-1,97.119,590,0,1.14e-104,-Inf,988,97.119,590,0,1.65e-76,-Inf,988
maker-311_pilon-augustus-gene-4.2-mRNA-1,Qrob_P0053150.2,maker-311_pilon-augustus-gene-4.2-mRNA-1,98.419,1075,0,9.4e-18,-Inf,1863,98.419,1075,0,3.44e-19,-Inf,1863
maker-311_pilon-augustus-gene-4.3-mRNA-1,Qrob_P0192800.2,maker-311_pilon-augustus-gene-4.3-mRNA-1,99.438,178,8.96e-86,4.96e-51,-34.74317366682808,317,99.438,178,7.99e-86,4.14e-64,-21.714453561806906,317
maker-311_pilon-augustus-gene-4.4-mRNA-1,Qrob_P0192820.2,maker-311_pilon-augustus-gene-4.4-mRNA-1,99.462,186,6.339999999999999e-90,4e-86,-3.79997073344623,332,99.462,186,4.3799999999999995e-90,1.6399999999999998e-57,-32.573369737543594,332
maker-312_pilon-augustus-gene-0.3-mRNA-1,Qrob_P0290960.2,maker-312_pilon-augustus-gene-0.3-mRNA-1,98.725,1726,0,1.51e-6,-Inf,3011,98.725,1726,0,2.57e-100,-Inf,3011
maker-312_pilon-augustus-gene-1.16-mRNA-1,Qrob_P0290980.2,maker-312_pilon-augustus-gene-1.16-mRNA-1,98.345,423,0,3.9399999999999996e-106,-Inf,732,98.345,423,0,2.14e-104,-Inf,732
maker-312_pilon-augustus-gene-1.17-mRNA-1,Qrob_P0291000.2,maker-312_pilon-augustus-gene-1.17-mRNA-1,98.122,426,0,6.300000000000001e-91,-Inf,733,98.122,426,0,7.06e-98,-Inf,733
maker-312_pilon-augustus-gene-11.10-mRNA-1,Qrob_P0695190.2,maker-312_pilon-augustus-gene-11.10-mRNA-1,98.819,254,1.3499999999999999e-124,4.75e-10,-114.54635984112986,445,98.819,254,2.08e-124,1.72e-11,-112.9174651119448,445
maker-312_pilon-augustus-gene-12.9-mRNA-1,Qrob_P0686240.2,maker-312_pilon-augustus-gene-12.9-mRNA-1,97.636,846,0,4.47e-147,-Inf,1437,97.636,846,0,3.2999999999999993e-165,-Inf,1437
maker-312_pilon-augustus-gene-15.13-mRNA-1,Qrob_P0177470.2,maker-312_pilon-augustus-gene-15.13-mRNA-1,99.389,2127,0,5.2399999999999996e-37,-Inf,3778,99.389,2127,0,0,NA,3778
maker-312_pilon-augustus-gene-16.7-mRNA-1,Qrob_P0177460.2,maker-312_pilon-augustus-gene-16.7-mRNA-1,98.958,1152,0,1.12e-10,-Inf,2024,98.958,1152,0,1.63e-22,-Inf,2024
maker-312_pilon-augustus-gene-17.1-mRNA-1,Qrob_P0177420.2,maker-312_pilon-augustus-gene-17.1-mRNA-1,98.388,1241,0,6.17e-26,-Inf,2150,98.388,1241,0,1e-7,-Inf,2150
maker-312_pilon-augustus-gene-2.1-mRNA-1,Qrob_P0424670.2,maker-312_pilon-augustus-gene-2.1-mRNA-1,97.095,1308,0,4.159999999999999e-119,-Inf,2203,97.095,1308,0,3.22e-172,-Inf,2203
maker-312_pilon-augustus-gene-2.2-mRNA-1,Qrob_P0291080.2,maker-312_pilon-augustus-gene-2.2-mRNA-1,93.023,301,5.34e-124,1.4399999999999997e-23,-100.43082123506669,444,93.023,301,7.509999999999999e-124,1.1899999999999999e-89,-34.19990702438837,444
maker-312_pilon-augustus-gene-22.8-mRNA-1,Qrob_P0107650.2,maker-312_pilon-augustus-gene-22.8-mRNA-1,99.212,888,0,2.3e-5,-Inf,1571,99.212,888,0,4.0899999999999995e-35,-Inf,1571
maker-312_pilon-augustus-gene-23.4-mRNA-1,Qrob_P0462210.2,maker-312_pilon-augustus-gene-23.4-mRNA-1,98.154,325,2.9699999999999996e-159,2.4500000000000002e-65,-93.91640963504732,560,98.154,325,2.9599999999999993e-159,6.989999999999999e-47,-112.37318546468674,560
maker-312_pilon-augustus-gene-23.5-mRNA-1,Qrob_P0462220.2,maker-312_pilon-augustus-gene-23.5-mRNA-1,97.39,498,0,1.3e-56,-Inf,841,97.39,498,0,1.39e-50,-Inf,841
maker-312_pilon-augustus-gene-28.13-mRNA-1,Qrob_P0015970.2,maker-312_pilon-augustus-gene-28.13-mRNA-1,86.042,566,0,8.85e-161,-Inf,665,86.042,566,0,5.599999999999999e-178,-Inf,665
maker-312_pilon-augustus-gene-28.14-mRNA-1,Qrob_P0107370.2,maker-312_pilon-augustus-gene-28.14-mRNA-1,98.442,1284,0,5.31e-9,-Inf,2224,98.442,1284,0,1.3099999999999998e-87,-Inf,2224
maker-312_pilon-augustus-gene-28.18-mRNA-1,Qrob_P0462370.2,maker-312_pilon-augustus-gene-28.18-mRNA-1,95.565,451,0,7.779999999999999e-148,-Inf,733,95.565,451,0,5.19e-76,-Inf,733
maker-312_pilon-augustus-gene-28.19-mRNA-1,Qrob_P0107330.2,maker-312_pilon-augustus-gene-28.19-mRNA-1,98.354,729,0,6.52e-81,-Inf,1261,98.354,729,0,7.319999999999999e-88,-Inf,1261
maker-312_pilon-augustus-gene-3.10-mRNA-1,Qrob_P0424710.2,maker-312_pilon-augustus-gene-3.10-mRNA-1,99.21,2151,0,1.2400000000000001e-65,-Inf,3801,99.21,2151,0,0,NA,3801
maker-312_pilon-augustus-gene-3.11-mRNA-1,Qrob_P0424720.2,maker-312_pilon-augustus-gene-3.11-mRNA-1,94.349,991,0,1.72e-33,-Inf,1572,94.349,991,0,3.37e-120,-Inf,1572
maker-312_pilon-augustus-gene-3.14-mRNA-1,Qrob_P0424770.2,maker-312_pilon-augustus-gene-3.14-mRNA-1,98.609,2013,0,4.77e-7,-Inf,3505,98.609,2013,0,4.09e-72,-Inf,3505
maker-312_pilon-augustus-gene-3.8-mRNA-1,Qrob_P0424740.2,maker-312_pilon-augustus-gene-3.8-mRNA-1,98.905,913,0,9.64e-25,-Inf,1602,98.905,913,0,1.93e-35,-Inf,1602
maker-312_pilon-augustus-gene-3.9-mRNA-1,Qrob_P0424700.2,maker-312_pilon-augustus-gene-3.9-mRNA-1,98.775,408,0,2.9399999999999996e-52,-Inf,714,98.775,408,0,3.43e-70,-Inf,714
maker-312_pilon-augustus-gene-5.10-mRNA-1,Qrob_P0424920.2,maker-312_pilon-augustus-gene-5.10-mRNA-1,97.847,1161,0,3.44e-74,-Inf,1980,97.847,1161,0,1.26e-150,-Inf,1980
maker-312_pilon-augustus-gene-9.11-mRNA-1,Qrob_P0328360.2,maker-312_pilon-augustus-gene-9.11-mRNA-1,99.356,776,0,8.21e-19,-Inf,1378,99.356,776,0,3.8e-95,-Inf,1378
maker-312_pilon-augustus-gene-9.9-mRNA-1,Qrob_P0328380.2,maker-312_pilon-augustus-gene-9.9-mRNA-1,97.927,193,2.6799999999999997e-90,9.36e-33,-57.54314105470931,331,97.927,193,1.5699999999999999e-90,1.13e-22,-67.85717879107418,331
maker-313_pilon-augustus-gene-11.2-mRNA-1,Qrob_P0201810.2,maker-313_pilon-augustus-gene-11.2-mRNA-1,99.087,2958,0,8.68e-19,-Inf,5212,99.087,2958,0,0,NA,5212
maker-313_pilon-augustus-gene-2.3-mRNA-1,Qrob_P0201890.2,maker-313_pilon-augustus-gene-2.3-mRNA-1,94.097,288,1.4600000000000002e-123,6.66e-14,-109.65912137338586,444,94.097,288,9.639999999999999e-124,1.7500000000000001e-44,-79.25896101478347,444
maker-313_pilon-augustus-gene-4.7-mRNA-1,Qrob_P0233480.2,maker-313_pilon-augustus-gene-4.7-mRNA-1,98.002,1051,0,3.3700000000000004e-64,-Inf,1797,98.002,1051,0,2.3699999999999998e-61,-Inf,1797
maker-313_pilon-augustus-gene-5.6-mRNA-1,Qrob_P0233500.2,maker-313_pilon-augustus-gene-5.6-mRNA-1,98.99,693,0,2.1699999999999998e-23,-Inf,1219,98.99,693,0,1.64e-32,-Inf,1219
maker-313_pilon-augustus-gene-5.9-mRNA-1,Qrob_P0233510.2,maker-313_pilon-augustus-gene-5.9-mRNA-1,98.299,294,3.1599999999999998e-143,2.6099999999999998e-30,-112.91695342471988,508,98.299,294,3.8199999999999994e-143,1.43e-15,-127.57327267455337,508
maker-314_pilon-augustus-gene-12.15-mRNA-1,Qrob_P0069930.2,maker-314_pilon-augustus-gene-12.15-mRNA-1,98.329,2154,0,5.67e-24,-Inf,3723,98.329,2154,0,6.749999999999999e-151,-Inf,3723
maker-314_pilon-augustus-gene-12.16-mRNA-1,Qrob_P0069920.2,maker-314_pilon-augustus-gene-12.16-mRNA-1,95.562,338,1.2999999999999998e-153,2.6899999999999998e-67,-86.31580892769556,543,95.562,338,1.34e-153,2.95e-92,-61.34271721761337,543
maker-314_pilon-augustus-gene-13.11-mRNA-1,Qrob_P0536640.2,maker-314_pilon-augustus-gene-13.11-mRNA-1,99.638,552,0,6.8e-92,-Inf,987,99.638,552,0,1.21e-26,-Inf,987
maker-314_pilon-augustus-gene-15.6-mRNA-1,Qrob_P0715400.2,maker-314_pilon-augustus-gene-15.6-mRNA-1,96.354,576,0,2.16e-22,-Inf,941,96.354,576,0,1.18e-20,-Inf,941
maker-314_pilon-augustus-gene-15.8-mRNA-1,Qrob_P0715410.2,maker-314_pilon-augustus-gene-15.8-mRNA-1,98.485,594,0,2.92e-84,-Inf,1031,98.485,594,0,7.199999999999999e-87,-Inf,1031
maker-314_pilon-augustus-gene-19.0-mRNA-1,Qrob_P0441420.2,maker-314_pilon-augustus-gene-19.0-mRNA-1,97.195,606,0,2.01e-123,-Inf,1018,97.195,606,0,8.69e-96,-Inf,1018
maker-314_pilon-augustus-gene-2.4-mRNA-1,Qrob_P0301400.2,maker-314_pilon-augustus-gene-2.4-mRNA-1,97.138,1083,0,9.759999999999999e-81,-Inf,1811,97.138,1083,0,5.66e-85,-Inf,1811
maker-314_pilon-augustus-gene-2.5-mRNA-1,Qrob_P0301390.2,maker-314_pilon-augustus-gene-2.5-mRNA-1,98.077,988,0,7.32e-85,-Inf,1695,98.077,988,0,0,NA,1695
maker-314_pilon-augustus-gene-21.6-mRNA-1,Qrob_P0573380.2,maker-314_pilon-augustus-gene-21.6-mRNA-1,99.034,621,0,2.93e-139,-Inf,1094,99.034,621,0,6.6e-142,-Inf,1094
maker-314_pilon-augustus-gene-21.7-mRNA-1,Qrob_P0573390.2,maker-314_pilon-augustus-gene-21.7-mRNA-1,89.462,446,5.18e-175,9.389999999999998e-96,-79.25833583252088,614,89.462,446,3.9699999999999995e-175,1.4800000000000001e-123,-51.571471208631834,614
maker-314_pilon-augustus-gene-23.0-mRNA-1,Qrob_P0573520.2,maker-314_pilon-augustus-gene-23.0-mRNA-1,96.542,2400,0,3.26e-135,-Inf,3984,96.542,2400,0,3.36e-117,-Inf,3984
maker-314_pilon-augustus-gene-23.5-mRNA-1,Qrob_P0379870.2,maker-314_pilon-augustus-gene-23.5-mRNA-1,98.049,1845,0,8.26e-161,-Inf,3166,98.049,1845,0,0,NA,3166
maker-314_pilon-augustus-gene-26.12-mRNA-1,Qrob_P0005870.2,maker-314_pilon-augustus-gene-26.12-mRNA-1,99.531,1065,0,6.0900000000000004e-58,-Inf,1899,99.531,1065,0,1.23e-80,-Inf,1899
maker-314_pilon-augustus-gene-26.13-mRNA-1,Qrob_P0005860.2,maker-314_pilon-augustus-gene-26.13-mRNA-1,98.248,2226,0,2.03e-156,-Inf,3848,98.248,2226,0,0,NA,3848
maker-314_pilon-augustus-gene-3.7-mRNA-1,Qrob_P0301330.2,maker-314_pilon-augustus-gene-3.7-mRNA-1,98.381,3273,0,1.9099999999999999e-121,-Inf,5664,98.381,3273,0,1.2099999999999999e-61,-Inf,5664
maker-314_pilon-augustus-gene-30.7-mRNA-1,Qrob_P0047280.2,maker-314_pilon-augustus-gene-30.7-mRNA-1,98.862,879,0,3.01e-42,-Inf,1541,98.862,879,0,7.31e-51,-Inf,1541
maker-314_pilon-augustus-gene-31.2-mRNA-1,Qrob_P0047190.2,maker-314_pilon-augustus-gene-31.2-mRNA-1,96.087,690,0,2.77e-62,-Inf,1123,96.087,690,0,1.77e-60,-Inf,1123
maker-314_pilon-augustus-gene-31.5-mRNA-1,Qrob_P0047150.2,maker-314_pilon-augustus-gene-31.5-mRNA-1,96.39,3435,0,7.4e-6,-Inf,5646,96.39,3435,0,NA,NA,5646
maker-314_pilon-augustus-gene-32.9-mRNA-1,Qrob_P0047140.2,maker-314_pilon-augustus-gene-32.9-mRNA-1,96.17,705,0,1.76e-49,-Inf,1147,96.17,705,0,NA,NA,1147
maker-314_pilon-augustus-gene-33.2-mRNA-1,Qrob_P0047080.2,maker-314_pilon-augustus-gene-33.2-mRNA-1,96.974,2115,0,1.07e-26,-Inf,3554,96.974,2115,0,9.049999999999999e-162,-Inf,3554
maker-314_pilon-augustus-gene-37.14-mRNA-1,Qrob_P0126310.2,maker-314_pilon-augustus-gene-37.14-mRNA-1,99.635,274,2.7899999999999996e-138,3e-30,-108.03151705144606,490,99.635,274,4.15e-138,8.039999999999999e-46,-92.28720795203634,490
maker-314_pilon-augustus-gene-40.0-mRNA-1,Qrob_P0126210.2,maker-314_pilon-augustus-gene-40.0-mRNA-1,97.217,1509,0,9.229999999999999e-159,-Inf,2555,97.217,1509,0,1.16e-120,-Inf,2555
maker-314_pilon-augustus-gene-40.3-mRNA-1,Qrob_P0126180.2,maker-314_pilon-augustus-gene-40.3-mRNA-1,97.613,2388,0,2.6899999999999998e-163,-Inf,4050,97.613,2388,0,6.569999999999999e-158,-Inf,4050
maker-314_pilon-augustus-gene-5.13-mRNA-1,Qrob_P0070450.2,maker-314_pilon-augustus-gene-5.13-mRNA-1,98.071,1659,0,1.9700000000000002e-123,-Inf,2848,98.071,1659,0,1.6899999999999997e-144,-Inf,2848
maker-314_pilon-augustus-gene-6.16-mRNA-1,Qrob_P0070380.2,maker-314_pilon-augustus-gene-6.16-mRNA-1,97.561,1107,0,7.72e-114,-Inf,1882,97.561,1107,0,3.18e-126,-Inf,1882
maker-314_pilon-augustus-gene-6.18-mRNA-1,Qrob_P0070360.2,maker-314_pilon-augustus-gene-6.18-mRNA-1,98.307,945,0,2.99e-23,-Inf,1633,98.307,945,0,4.66e-22,-Inf,1633
maker-314_pilon-augustus-gene-6.20-mRNA-1,Qrob_P0081830.2,maker-314_pilon-augustus-gene-6.20-mRNA-1,96.2,500,0,1.5299999999999997e-159,-Inf,817,96.2,500,0,8.72e-111,-Inf,817
maker-314_pilon-augustus-gene-6.22-mRNA-1,Qrob_P0070400.2,maker-314_pilon-augustus-gene-6.22-mRNA-1,95,900,0,6.64e-139,-Inf,1449,95,900,0,9.289999999999998e-151,-Inf,1449
maker-314_pilon-augustus-gene-7.0-mRNA-1,Qrob_P0070320.2,maker-314_pilon-augustus-gene-7.0-mRNA-1,95.736,516,0,5.33e-32,-Inf,834,95.736,516,0,2.32e-82,-Inf,834
maker-314_pilon-augustus-gene-8.2-mRNA-1,Qrob_P0070120.2,maker-314_pilon-augustus-gene-8.2-mRNA-1,97.239,1521,0,6.589999999999999e-110,-Inf,2565,97.239,1521,0,1.46e-5,-Inf,2565
maker-314_pilon-augustus-gene-8.3-mRNA-1,Qrob_P0070240.2,maker-314_pilon-augustus-gene-8.3-mRNA-1,97.727,836,0,2.07e-113,-Inf,1424,97.727,836,0,7.62e-114,-Inf,1424
maker-314_pilon-augustus-gene-8.4-mRNA-1,Qrob_P0070180.2,maker-314_pilon-augustus-gene-8.4-mRNA-1,97.638,1863,0,4.29e-31,-Inf,3162,97.638,1863,0,2.8499999999999997e-28,-Inf,3162
maker-314_pilon-augustus-gene-9.7-mRNA-1,Qrob_P0070100.2,maker-314_pilon-augustus-gene-9.7-mRNA-1,96.633,891,0,1.17e-59,-Inf,1481,96.633,891,0,2.55e-25,-Inf,1481
maker-314_pilon-augustus-gene-9.9-mRNA-1,Qrob_P0070060.2,maker-314_pilon-augustus-gene-9.9-mRNA-1,97.947,1851,0,5.539999999999999e-55,-Inf,3168,97.947,1851,0,3.22e-78,-Inf,3168
maker-315_pilon-augustus-gene-0.0-mRNA-1,Qrob_P0207760.2,maker-315_pilon-augustus-gene-0.0-mRNA-1,98.631,1388,0,3.39e-132,-Inf,2418,98.631,1388,0,0,NA,2418
maker-315_pilon-augustus-gene-10.4-mRNA-1,Qrob_P0072810.2,maker-315_pilon-augustus-gene-10.4-mRNA-1,97.342,1806,0,1.36e-5,-Inf,3053,97.342,1806,0,7.33e-4,-Inf,3053
maker-315_pilon-augustus-gene-10.6-mRNA-1,Qrob_P0072840.2,maker-315_pilon-augustus-gene-10.6-mRNA-1,97.059,1870,0,3.9e-115,-Inf,3136,97.059,1870,0,NA,NA,3136
maker-315_pilon-augustus-gene-11.3-mRNA-1,Qrob_P0072770.2,maker-315_pilon-augustus-gene-11.3-mRNA-1,94.365,834,0,1.08e-21,-Inf,1296,94.365,834,0,3.32e-23,-Inf,1296
maker-315_pilon-augustus-gene-19.4-mRNA-1,Qrob_P0345050.2,maker-315_pilon-augustus-gene-19.4-mRNA-1,98.042,1226,0,2.0399999999999998e-143,-Inf,2104,98.042,1226,0,4.6e-147,-Inf,2104
maker-315_pilon-augustus-gene-2.1-mRNA-1,Qrob_P0759380.2,maker-315_pilon-augustus-gene-2.1-mRNA-1,94.856,972,0,6.76e-38,-Inf,1545,94.856,972,0,1.63e-78,-Inf,1545
maker-315_pilon-augustus-gene-3.0-mRNA-1,Qrob_P0523930.2,maker-315_pilon-augustus-gene-3.0-mRNA-1,98.459,2076,0,4.47e-25,-Inf,3601,98.459,2076,0,1.43e-146,-Inf,3601
maker-315_pilon-augustus-gene-3.4-mRNA-1,Qrob_P0523900.2,maker-315_pilon-augustus-gene-3.4-mRNA-1,98.765,810,0,1.95e-113,-Inf,1416,98.765,810,0,5.15e-103,-Inf,1416
maker-315_pilon-augustus-gene-6.10-mRNA-1,Qrob_P0377020.2,maker-315_pilon-augustus-gene-6.10-mRNA-1,97.645,552,0,1.51e-127,-Inf,938,97.645,552,0,1.03e-60,-Inf,938
maker-315_pilon-augustus-gene-6.9-mRNA-1,Qrob_P0377040.2,maker-315_pilon-augustus-gene-6.9-mRNA-1,99.697,330,1.1199999999999997e-168,1.29e-9,-159.06137168762908,591,99.697,330,1.4399999999999998e-168,3.88e-11,-157.43046923349897,591
maker-315_pilon-augustus-gene-8.0-mRNA-1,Qrob_P0485440.2,maker-315_pilon-augustus-gene-8.0-mRNA-1,94.521,292,9.61e-129,2.76e-53,-75.45818569439666,459,94.521,292,5.2099999999999995e-129,4.02e-67,-61.88738832978494,459
maker-315_pilon-augustus-gene-9.7-mRNA-1,Qrob_P0072890.2,maker-315_pilon-augustus-gene-9.7-mRNA-1,98.84,862,0,1.44e-78,-Inf,1510,98.84,862,0,2.2e-109,-Inf,1510
maker-315_pilon-augustus-gene-9.9-mRNA-1,Qrob_P0072900.2,maker-315_pilon-augustus-gene-9.9-mRNA-1,98.556,1593,0,5.42e-86,-Inf,2770,98.556,1593,0,0,NA,2770
maker-316_pilon-augustus-gene-100.4-mRNA-1,Qrob_P0740760.2,maker-316_pilon-augustus-gene-100.4-mRNA-1,97.768,1299,0,5.670000000000001e-91,-Inf,2219,97.768,1299,0,1.3199999999999998e-106,-Inf,2219
maker-316_pilon-augustus-gene-101.0-mRNA-1,Qrob_P0667600.2,maker-316_pilon-augustus-gene-101.0-mRNA-1,95.338,2145,0,3.7899999999999994e-121,-Inf,3469,95.338,2145,0,7.94e-113,-Inf,3469
maker-316_pilon-augustus-gene-101.2-mRNA-1,Qrob_P0448530.2,maker-316_pilon-augustus-gene-101.2-mRNA-1,98.864,528,0,1.93e-51,-Inf,926,98.864,528,0,7.5e-103,-Inf,926
maker-316_pilon-augustus-gene-102.1-mRNA-1,Qrob_P0021320.2,maker-316_pilon-augustus-gene-102.1-mRNA-1,98.321,417,0,1.77e-53,-Inf,721,98.321,417,0,1.6299999999999997e-42,-Inf,721
maker-316_pilon-augustus-gene-11.12-mRNA-1,Qrob_P0272840.2,maker-316_pilon-augustus-gene-11.12-mRNA-1,98.56,972,0,1.3e-116,-Inf,1691,98.56,972,0,2.31e-127,-Inf,1691
maker-316_pilon-augustus-gene-11.9-mRNA-1,Qrob_P0272790.2,maker-316_pilon-augustus-gene-11.9-mRNA-1,93.984,615,0,1e-92,-Inf,950,93.984,615,0,2.9599999999999997e-67,-Inf,950
maker-316_pilon-augustus-gene-12.0-mRNA-1,Qrob_P0272860.2,maker-316_pilon-augustus-gene-12.0-mRNA-1,98.214,840,0,2.28e-18,-Inf,1444,98.214,840,0,NA,NA,1444
maker-316_pilon-augustus-gene-15.0-mRNA-1,Qrob_P0273130.2,maker-316_pilon-augustus-gene-15.0-mRNA-1,97.865,843,0,1.15e-75,-Inf,1440,97.865,843,0,1.9099999999999997e-143,-Inf,1440
maker-316_pilon-augustus-gene-16.4-mRNA-1,Qrob_P0273280.2,maker-316_pilon-augustus-gene-16.4-mRNA-1,99.242,792,0,5.48e-19,-Inf,1402,99.242,792,0,4.43e-15,-Inf,1402
maker-316_pilon-augustus-gene-19.11-mRNA-1,Qrob_P0337870.2,maker-316_pilon-augustus-gene-19.11-mRNA-1,94.602,389,2.0399999999999998e-174,1.5699999999999998e-112,-61.886269484983345,611,94.602,389,2.0299999999999995e-174,1.29e-94,-79.80309367238604,611
maker-316_pilon-augustus-gene-19.17-mRNA-1,Qrob_P0337920.2,maker-316_pilon-augustus-gene-19.17-mRNA-1,91.388,627,0,5.809999999999999e-72,-Inf,921,91.388,627,0,1.5199999999999999e-61,-Inf,921
maker-316_pilon-augustus-gene-21.3-mRNA-1,Qrob_P0702220.2,maker-316_pilon-augustus-gene-21.3-mRNA-1,79.63,486,5.039999999999999e-121,4.43e-71,-49.94397318977755,434,79.63,486,8.82e-121,5.959999999999999e-66,-54.82977767460842,434
maker-316_pilon-augustus-gene-23.1-mRNA-1,Qrob_P0738110.2,maker-316_pilon-augustus-gene-23.1-mRNA-1,97.882,850,0,5.66e-53,-Inf,1453,97.882,850,0,6.42e-98,-Inf,1453
maker-316_pilon-augustus-gene-23.6-mRNA-1,Qrob_P0738130.2,maker-316_pilon-augustus-gene-23.6-mRNA-1,98.242,1081,0,5.67e-60,-Inf,1865,98.242,1081,0,0,NA,1865
maker-316_pilon-augustus-gene-25.0-mRNA-1,Qrob_P0468020.2,maker-316_pilon-augustus-gene-25.0-mRNA-1,96.581,1755,0,1.91e-155,-Inf,2924,96.581,1755,0,1.68e-81,-Inf,2924
maker-316_pilon-augustus-gene-27.7-mRNA-1,Qrob_P0171730.2,maker-316_pilon-augustus-gene-27.7-mRNA-1,98.056,1080,0,9.779999999999999e-43,-Inf,1852,98.056,1080,0,1.6299999999999998e-47,-Inf,1852
maker-316_pilon-augustus-gene-3.5-mRNA-1,Qrob_P0059760.2,maker-316_pilon-augustus-gene-3.5-mRNA-1,99.113,789,0,1.6700000000000001e-63,-Inf,1392,99.113,789,0,1.75e-64,-Inf,1392
maker-316_pilon-augustus-gene-34.3-mRNA-1,Qrob_P0318340.2,maker-316_pilon-augustus-gene-34.3-mRNA-1,98.436,831,0,3.5699999999999996e-31,-Inf,1441,98.436,831,0,0,NA,1441
maker-316_pilon-augustus-gene-35.13-mRNA-1,Qrob_P0318430.2,maker-316_pilon-augustus-gene-35.13-mRNA-1,98.265,461,0,1.9e-105,-Inf,796,98.265,461,0,NA,NA,796
maker-316_pilon-augustus-gene-37.7-mRNA-1,Qrob_P0532950.2,maker-316_pilon-augustus-gene-37.7-mRNA-1,96.886,1092,0,1.19e-41,-Inf,1819,96.886,1092,0,0,NA,1819
maker-316_pilon-augustus-gene-38.1-mRNA-1,Qrob_P0532960.2,maker-316_pilon-augustus-gene-38.1-mRNA-1,92.887,717,0,2.24e-48,-Inf,1100,92.887,717,0,3.06e-48,-Inf,1100
maker-316_pilon-augustus-gene-39.0-mRNA-1,Qrob_P0432840.2,maker-316_pilon-augustus-gene-39.0-mRNA-1,98.936,564,0,3.85e-4,-Inf,991,98.936,564,0,NA,NA,991
maker-316_pilon-augustus-gene-39.1-mRNA-1,Qrob_P0533000.2,maker-316_pilon-augustus-gene-39.1-mRNA-1,98.293,996,0,1.1e-41,-Inf,1720,98.293,996,0,9.48e-44,-Inf,1720
maker-316_pilon-augustus-gene-4.1-mRNA-1,Qrob_P0059780.2,maker-316_pilon-augustus-gene-4.1-mRNA-1,98.573,981,0,1.32e-21,-Inf,1707,98.573,981,0,2.06e-20,-Inf,1707
maker-316_pilon-augustus-gene-4.2-mRNA-1,Qrob_P0059790.2,maker-316_pilon-augustus-gene-4.2-mRNA-1,98.397,811,0,2.5699999999999995e-107,-Inf,1403,98.397,811,0,2.2799999999999997e-101,-Inf,1403
maker-316_pilon-augustus-gene-41.11-mRNA-1,Qrob_P0433020.2,maker-316_pilon-augustus-gene-41.11-mRNA-1,98.438,192,5.09e-90,3.4300000000000005e-73,-16.82857633770601,334,98.438,192,8.780000000000001e-91,NA,NA,334
maker-316_pilon-augustus-gene-41.12-mRNA-1,Qrob_P0433050.2,maker-316_pilon-augustus-gene-41.12-mRNA-1,93.872,718,0,1.8899999999999999e-93,-Inf,1112,93.872,718,0,NA,NA,1112
maker-316_pilon-augustus-gene-42.1-mRNA-1,Qrob_P0433120.2,maker-316_pilon-augustus-gene-42.1-mRNA-1,98.835,601,0,1.91e-44,-Inf,1053,98.835,601,0,8.78e-102,-Inf,1053
maker-316_pilon-augustus-gene-43.4-mRNA-1,Qrob_P0624390.2,maker-316_pilon-augustus-gene-43.4-mRNA-1,98.985,197,5.4799999999999994e-95,6.269999999999999e-31,-64.05848698234635,347,98.985,197,5.1799999999999994e-95,9.37e-92,-3.257409831142553,347
maker-316_pilon-augustus-gene-44.12-mRNA-1,Qrob_P0624310.2,maker-316_pilon-augustus-gene-44.12-mRNA-1,94.102,746,0,9.86e-105,-Inf,1140,94.102,746,0,4.16e-104,-Inf,1140
maker-316_pilon-augustus-gene-44.9-mRNA-1,Qrob_P0624290.2,maker-316_pilon-augustus-gene-44.9-mRNA-1,90.985,599,0,3.5500000000000004e-123,-Inf,876,90.985,599,0,5.91e-120,-Inf,876
maker-316_pilon-augustus-gene-45.7-mRNA-1,Qrob_P0624260.2,maker-316_pilon-augustus-gene-45.7-mRNA-1,98.761,888,0,2.0099999999999997e-126,-Inf,1553,98.761,888,0,3.8099999999999994e-143,-Inf,1553
