	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G007500.10.p	Glyma.02G007500.10.p	G.max Wm82.a4.v1	2.46e-23	34	202	+/+	maker-261_pilon-snap-gene-47.3	181	331	135	336	102.064	69	97	51	337	370
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G007500.9.p	Glyma.02G007500.9.p	G.max Wm82.a4.v1	2.70e-23	34	202	+/+	maker-261_pilon-snap-gene-47.3	181	331	136	337	101.679	69	97	51	337	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G293400.3.p	Glyma.02G293400.3.p	G.max Wm82.a4.v1	2.81e-23	36	179	+/+	maker-261_pilon-snap-gene-47.3	181	328	254	424	102.834	65	92	39	337	445
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G042300.2.p	Glyma.17G042300.2.p	G.max Wm82.a4.v1	4.25e-23	33	195	+/+	maker-261_pilon-snap-gene-47.3	59	244	64	244	101.679	64	99	23	337	391
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G221700.2.p	Glyma.19G221700.2.p	G.max Wm82.a4.v1	4.40e-23	32	212	+/+	maker-261_pilon-snap-gene-47.3	181	331	251	462	102.449	68	97	61	337	495
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.19G221700.2.p	Glyma.19G221700.2.p	G.max Wm82.a2.v1	4.40e-23	32	212	+/+	maker-261_pilon-snap-gene-47.3	181	331	251	462	102.449	68	97	61	337	495
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G221700.1.p	Glyma.19G221700.1.p	G.max Wm82.a4.v1	6.02e-23	32	212	+/+	maker-261_pilon-snap-gene-47.3	181	331	273	484	102.449	68	97	61	337	517
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.19G221700.1.p	Glyma.19G221700.1.p	G.max Wm82.a2.v1	6.02e-23	32	212	+/+	maker-261_pilon-snap-gene-47.3	181	331	273	484	102.449	68	97	61	337	517
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G007500.1.p	Glyma.02G007500.1.p	G.max Wm82.a4.v1	7.27e-23	34	202	+/+	maker-261_pilon-snap-gene-47.3	181	331	250	451	101.679	69	97	51	337	485
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G007500.1.p	Glyma.02G007500.1.p	G.max Wm82.a2.v1	7.27e-23	34	202	+/+	maker-261_pilon-snap-gene-47.3	181	331	250	451	101.679	69	97	51	337	485
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G007500.8.p	Glyma.02G007500.8.p	G.max Wm82.a4.v1	7.38e-23	33	202	+/+	maker-261_pilon-snap-gene-47.3	181	331	251	452	101.679	66	95	51	337	486
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.02G007500.2.p	Glyma.02G007500.2.p	G.max Wm82.a4.v1	7.51e-23	34	202	+/+	maker-261_pilon-snap-gene-47.3	181	331	249	450	101.679	69	97	51	337	484
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.02G007500.2.p	Glyma.02G007500.2.p	G.max Wm82.a2.v1	7.51e-23	34	202	+/+	maker-261_pilon-snap-gene-47.3	181	331	249	450	101.679	69	97	51	337	484
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.17G097900.1.p	Glyma.17G097900.1.p	G.max Wm82.a4.v1	8.44e-23	49	96	+/+	maker-261_pilon-snap-gene-47.3	149	243	230	308	102.064	47	60	18	337	601
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.17G097900.1.p	Glyma.17G097900.1.p	G.max Wm82.a2.v1	8.44e-23	49	96	+/+	maker-261_pilon-snap-gene-47.3	149	243	230	308	102.064	47	60	18	337	601
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.10G138300.8.p	Glyma.10G138300.8.p	G.max Wm82.a4.v1	1.16e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	119	313	99.7525	64	92	48	337	346
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.10G138300.7.p	Glyma.10G138300.7.p	G.max Wm82.a4.v1	1.16e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	119	313	99.7525	64	92	48	337	346
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G138300.2.p	Glyma.10G138300.2.p	G.max Wm82.a2.v1	1.16e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	119	313	99.7525	64	92	48	337	346
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.10G138300.6.p	Glyma.10G138300.6.p	G.max Wm82.a4.v1	1.16e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	120	314	99.7525	64	92	48	337	347
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.10G138300.5.p	Glyma.10G138300.5.p	G.max Wm82.a4.v1	1.18e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	118	312	99.7525	64	92	48	337	345
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G138300.5.p	Glyma.10G138300.5.p	G.max Wm82.a2.v1	1.18e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	118	312	99.7525	64	92	48	337	345
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G117600.1.p	Glyma.13G117600.1.p	G.max Wm82.a4.v1	1.64e-22	34	200	+/+	maker-261_pilon-snap-gene-47.3	59	244	64	243	99.7525	67	99	34	337	384
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.13G117600.1.p	Glyma.13G117600.1.p	G.max Wm82.a2.v1	1.64e-22	34	200	+/+	maker-261_pilon-snap-gene-47.3	59	244	64	243	99.7525	67	99	34	337	384
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.04G173500.1.p	Glyma.04G173500.1.p	G.max Wm82.a2.v1	2.30e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	245	303	100.523	38	50	0	337	532
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.19G020600.1.p	Glyma.19G020600.1.p	G.max Wm82.a2.v1	2.33e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	202	260	100.523	38	49	0	337	490
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.04G173500.1.p	Glyma.04G173500.1.p	G.max Wm82.a4.v1	2.46e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	245	303	100.523	38	50	0	337	532
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.18G256500.1.p	Glyma.18G256500.1.p	G.max Wm82.a4.v1	3.04e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	191	249	100.523	38	49	0	337	542
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.18G256500.1.p	Glyma.18G256500.1.p	G.max Wm82.a2.v1	3.04e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	191	249	100.523	38	49	0	337	542
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.017G079500.1.p	Potri.017G079500.1.p	P.trichocarpa v4.1	3.21e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	207	265	100.138	38	49	0	337	539
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.02G331100.1	Qurub.02G331100.1	Q.rubra v2.1	3.73e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	233	291	100.138	38	48	0	337	569
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.10G138300.4.p	Glyma.10G138300.4.p	G.max Wm82.a4.v1	3.79e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	255	449	99.7525	64	92	48	337	482
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G138300.4.p	Glyma.10G138300.4.p	G.max Wm82.a2.v1	3.79e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	255	449	99.7525	64	92	48	337	482
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.10G138300.3.p	Glyma.10G138300.3.p	G.max Wm82.a4.v1	3.88e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	256	450	99.7525	64	92	48	337	483
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G138300.3.p	Glyma.10G138300.3.p	G.max Wm82.a2.v1	3.88e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	256	450	99.7525	64	92	48	337	483
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.10G138300.1.p	Glyma.10G138300.1.p	G.max Wm82.a4.v1	3.98e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	257	451	99.7525	64	92	48	337	484
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.10G138300.1.p	Glyma.10G138300.1.p	G.max Wm82.a2.v1	3.98e-22	32	197	+/+	maker-261_pilon-snap-gene-47.3	181	331	257	451	99.7525	64	92	48	337	484
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.19G020600.2.p	Glyma.19G020600.2.p	G.max Wm82.a4.v1	4.00e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	202	260	100.138	38	49	0	337	549
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.015G064100.1.p	Potri.015G064100.1.p	P.trichocarpa v4.1	5.02e-22	66	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	274	332	99.7525	39	48	0	337	632
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.06G047900.1.p	Caden.06G047900.1.p	C.dentata v1.1	5.92e-22	32	222	+/+	maker-261_pilon-snap-gene-47.3	181	331	318	538	99.3673	70	97	72	337	562
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.01G326300.1.p	Caden.01G326300.1.p	C.dentata v1.1	5.93e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	239	297	99.7525	38	48	0	337	579
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G043300.3.p	Glyma.01G043300.3.p	G.max Wm82.a4.v1	7.12e-22	64	61	+/+	maker-261_pilon-snap-gene-47.3	179	239	180	240	98.9821	39	49	0	337	496
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G043300.1.p	Glyma.01G043300.1.p	G.max Wm82.a4.v1	7.20e-22	64	61	+/+	maker-261_pilon-snap-gene-47.3	179	239	194	254	98.9821	39	49	0	337	510
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G043300.1.p	Glyma.01G043300.1.p	G.max Wm82.a2.v1	7.20e-22	64	61	+/+	maker-261_pilon-snap-gene-47.3	179	239	194	254	98.9821	39	49	0	337	510
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.01G043300.2.p	Glyma.01G043300.2.p	G.max Wm82.a4.v1	7.44e-22	64	61	+/+	maker-261_pilon-snap-gene-47.3	179	239	175	235	98.9821	39	49	0	337	491
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.01G043300.2.p	Glyma.01G043300.2.p	G.max Wm82.a2.v1	7.47e-22	64	61	+/+	maker-261_pilon-snap-gene-47.3	179	239	180	240	98.9821	39	49	0	337	496
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.06G190800.1.p	Glyma.06G190800.1.p	G.max Wm82.a4.v1	7.55e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	250	308	99.3673	38	49	0	337	616
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.06G190800.1.p	Glyma.06G190800.1.p	G.max Wm82.a2.v1	7.55e-22	64	59	+/+	maker-261_pilon-snap-gene-47.3	181	239	250	308	99.3673	38	49	0	337	616
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.04G071900.1.p	Caden.04G071900.1.p	C.dentata v1.1	0	90	281	+/+	augustus-542_pilon-processed-gene-26.72	1	281	1	273	512.686	254	260	8	281	274
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.007G098800.1.p	Potri.007G098800.1.p	P.trichocarpa v4.1	2.41e-113	60	263	+/+	augustus-542_pilon-processed-gene-26.72	11	273	17	276	330.487	157	199	3	281	278
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G195200.1.p	Glyma.05G195200.1.p	G.max Wm82.a4.v1	1.05e-106	60	270	+/+	augustus-542_pilon-processed-gene-26.72	11	277	16	276	313.923	163	207	12	281	286
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G195200.1.p	Glyma.05G195200.1.p	G.max Wm82.a2.v1	1.05e-106	60	270	+/+	augustus-542_pilon-processed-gene-26.72	11	277	16	276	313.923	163	207	12	281	286
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.001G390100.1.p	Potri.001G390100.1.p	P.trichocarpa v4.1	6.24e-50	36	254	+/+	augustus-542_pilon-processed-gene-26.72	14	267	2	225	167.162	91	146	30	281	233
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G113200.1.p	Glyma.05G113200.1.p	G.max Wm82.a2.v1	9.84e-49	45	211	+/+	augustus-542_pilon-processed-gene-26.72	7	212	1	182	162.925	95	124	34	281	193
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.05G148100.1	Qurub.05G148100.1	Q.rubra v2.1	1.43e-47	36	248	+/+	augustus-542_pilon-processed-gene-26.72	23	267	13	248	162.155	90	151	15	281	261
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.12G119000.1	Qurub.12G119000.1	Q.rubra v2.1	2.05e-47	36	250	+/+	augustus-542_pilon-processed-gene-26.72	18	267	5	224	160.614	90	145	30	281	231
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.05G147100.1.p	Caden.05G147100.1.p	C.dentata v1.1	6.28e-47	38	209	+/+	augustus-542_pilon-processed-gene-26.72	59	267	47	246	160.614	79	131	9	281	262
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G121500.1.p	Caden.10G121500.1.p	C.dentata v1.1	8.32e-46	36	250	+/+	augustus-542_pilon-processed-gene-26.72	18	267	5	223	156.762	89	143	31	281	230
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G269500.1.p	Glyma.13G269500.1.p	G.max Wm82.a4.v1	7.09e-44	34	263	+/+	augustus-542_pilon-processed-gene-26.72	8	267	42	263	152.91	89	141	44	281	269
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.13G269500.1.p	Glyma.13G269500.1.p	G.max Wm82.a2.v1	7.09e-44	34	263	+/+	augustus-542_pilon-processed-gene-26.72	8	267	42	263	152.91	89	141	44	281	269
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.05G148200.1	Qurub.05G148200.1	Q.rubra v2.1	7.92e-42	35	242	+/+	augustus-542_pilon-processed-gene-26.72	26	267	8	237	146.747	84	141	12	281	250
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G269500.2.p	Glyma.13G269500.2.p	G.max Wm82.a4.v1	8.91e-42	34	263	+/+	augustus-542_pilon-processed-gene-26.72	8	267	42	261	147.132	89	140	46	281	267
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.13G269500.2.p	Glyma.13G269500.2.p	G.max Wm82.a2.v1	8.91e-42	34	263	+/+	augustus-542_pilon-processed-gene-26.72	8	267	42	261	147.132	89	140	46	281	267
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.07G128500.1	Qurub.07G128500.1	Q.rubra v2.1	1.21e-39	31	253	+/+	augustus-542_pilon-processed-gene-26.72	16	268	14	231	140.969	78	131	35	281	235
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.09G089000.1.p	Caden.09G089000.1.p	C.dentata v1.1	1.21e-39	30	260	+/+	augustus-542_pilon-processed-gene-26.72	13	272	11	235	140.969	79	131	35	281	243
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.05G147000.1.p	Caden.05G147000.1.p	C.dentata v1.1	2.56e-39	33	258	+/+	augustus-542_pilon-processed-gene-26.72	13	267	3	237	140.584	85	144	26	281	249
	phytozome-next.jgi.doe.gov/report/protein/Qrubra_v2_1/Qurub.05G148300.1	Qurub.05G148300.1	Q.rubra v2.1	1.74e-38	33	258	+/+	augustus-542_pilon-processed-gene-26.72	13	267	3	237	138.658	85	144	26	281	258
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.07G151600.1.p	Glyma.07G151600.1.p	G.max Wm82.a4.v1	3.07e-38	34	250	+/+	augustus-542_pilon-processed-gene-26.72	18	267	8	226	137.117	86	130	31	281	234
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.07G151600.1.p	Glyma.07G151600.1.p	G.max Wm82.a2.v1	3.07e-38	34	250	+/+	augustus-542_pilon-processed-gene-26.72	18	267	8	226	137.117	86	130	31	281	234
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.13G228600.1.p	Glyma.13G228600.1.p	G.max Wm82.a4.v1	9.54e-38	32	253	+/+	augustus-542_pilon-processed-gene-26.72	17	269	7	241	136.346	81	134	18	281	255
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.13G228600.1.p	Glyma.13G228600.1.p	G.max Wm82.a2.v1	9.54e-38	32	253	+/+	augustus-542_pilon-processed-gene-26.72	17	269	7	241	136.346	81	134	18	281	255
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.004G058200.1.p	Potri.004G058200.1.p	P.trichocarpa v4.1	1.61e-37	32	257	+/+	augustus-542_pilon-processed-gene-26.72	17	272	7	244	135.576	82	133	20	281	246
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.18G202900.1.p	Glyma.18G202900.1.p	G.max Wm82.a4.v1	4.26e-37	33	254	+/+	augustus-542_pilon-processed-gene-26.72	14	267	4	225	134.035	85	128	32	281	233
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.18G202900.1.p	Glyma.18G202900.1.p	G.max Wm82.a2.v1	4.26e-37	33	254	+/+	augustus-542_pilon-processed-gene-26.72	14	267	4	225	134.035	85	128	32	281	233
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.17G154000.1.p	Glyma.17G154000.1.p	G.max Wm82.a2.v1	1.18e-36	58	126	+/+	augustus-542_pilon-processed-gene-26.72	142	267	66	186	132.494	73	89	5	281	212
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.17G154000.1.p	Glyma.17G154000.1.p	G.max Wm82.a2.v1	7.82e-8	41	68	+/+	augustus-542_pilon-processed-gene-26.72	13	77	9	68	54.6842	28	42	11	281	212
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.15G083900.1.p	Glyma.15G083900.1.p	G.max Wm82.a4.v1	9.09e-36	33	252	+/+	augustus-542_pilon-processed-gene-26.72	18	269	47	277	132.494	82	134	21	281	291
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.15G083900.1.p	Glyma.15G083900.1.p	G.max Wm82.a2.v1	9.09e-36	33	252	+/+	augustus-542_pilon-processed-gene-26.72	18	269	47	277	132.494	82	134	21	281	291
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.04G072000.1.p	Caden.04G072000.1.p	C.dentata v1.1	1.86e-24	52	93	+/+	augustus-542_pilon-processed-gene-26.72	74	163	4	96	97.0561	48	67	3	281	99
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.06G090900.1.p	Glyma.06G090900.1.p	G.max Wm82.a2.v1	2.28e-21	27	209	+/+	augustus-542_pilon-processed-gene-26.72	66	274	5	167	90.8929	57	102	46	281	168
	phytozome-next.jgi.doe.gov/report/protein/Cdentata_v1_1/Caden.10G192800.1.p	Caden.10G192800.1.p	C.dentata v1.1	7.91e-21	26	242	+/+	augustus-542_pilon-processed-gene-26.72	26	267	32	210	90.8929	63	108	63	281	212
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.26.p	Glyma.05G182500.26.p	G.max Wm82.a4.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.23.p	Glyma.05G182500.23.p	G.max Wm82.a4.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.7.p	Glyma.05G182500.7.p	G.max Wm82.a4.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.25.p	Glyma.05G182500.25.p	G.max Wm82.a4.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.22.p	Glyma.05G182500.22.p	G.max Wm82.a4.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.24.p	Glyma.05G182500.24.p	G.max Wm82.a4.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G182500.3.p	Glyma.05G182500.3.p	G.max Wm82.a2.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G182500.1.p	Glyma.05G182500.1.p	G.max Wm82.a2.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G182500.7.p	Glyma.05G182500.7.p	G.max Wm82.a2.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G182500.4.p	Glyma.05G182500.4.p	G.max Wm82.a2.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.05G182500.5.p	Glyma.05G182500.5.p	G.max Wm82.a2.v1	3.15e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	89.3521	69	111	43	281	371
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.27.p	Glyma.05G182500.27.p	G.max Wm82.a4.v1	3.70e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	156	351	88.9669	69	111	43	281	364
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.28.p	Glyma.05G182500.28.p	G.max Wm82.a4.v1	3.70e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	156	351	88.9669	69	111	43	281	364
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.05G182500.1.p	Glyma.05G182500.1.p	G.max Wm82.a4.v1	4.03e-19	29	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	161	356	88.9669	69	111	43	281	369
	phytozome-next.jgi.doe.gov/report/protein/Ptrichocarpa_v4_1/Potri.005G170500.1.p	Potri.005G170500.1.p	P.trichocarpa v4.1	1.08e-18	31	251	+/+	augustus-542_pilon-processed-gene-26.72	11	259	139	345	87.4261	77	118	46	281	361
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a4_v1/Glyma.08G140100.16.p	Glyma.08G140100.16.p	G.max Wm82.a4.v1	1.50e-17	28	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	84.3445	67	109	43	281	375
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G140100.21.p	Glyma.08G140100.21.p	G.max Wm82.a2.v1	1.50e-17	28	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	84.3445	67	109	43	281	375
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G140100.16.p	Glyma.08G140100.16.p	G.max Wm82.a2.v1	1.50e-17	28	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	84.3445	67	109	43	281	375
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G140100.24.p	Glyma.08G140100.24.p	G.max Wm82.a2.v1	1.50e-17	28	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	84.3445	67	109	43	281	375
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G140100.20.p	Glyma.08G140100.20.p	G.max Wm82.a2.v1	1.50e-17	28	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	84.3445	67	109	43	281	375
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G140100.15.p	Glyma.08G140100.15.p	G.max Wm82.a2.v1	1.50e-17	28	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	84.3445	67	109	43	281	375
	phytozome-next.jgi.doe.gov/report/protein/Gmax_Wm82_a2_v1/Glyma.08G140100.19.p	Glyma.08G140100.19.p	G.max Wm82.a2.v1	1.50e-17	28	239	+/+	augustus-542_pilon-processed-gene-26.72	26	264	163	358	84.3445	67	109	43	281	375
